2024-10-07 17:10:06,094 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,0.1,2021
2024-10-07 17:10:06,095 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 17:10:06,096 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:10:06,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 17:10:06,188 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:10:06,189 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 17:10:06,400 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 17:10:06,629 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:10:07,838 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4222, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6575, 0.3055, 0.6508, param: [5.44160773 8.30422321 5.14586335 8.58351783], weights: [0.33110125 0.33071804 0.33818071], train_wt_loss:  36.4675, val_wt_loss: 37.2666, train_grp_loss: [11.8000696  13.08156758 10.73086642], val_grp_loss: [12.66253707 12.45937553 12.14399798], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6575, max_kl_dist_index: 0, max_train_grp_loss:  13.0816, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6625, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:10:53,509 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  45, train_loss:  12.1588, val_loss:  12.4392, grad_norm: 0.0134, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6733, 0.3142, 0.6659, param: [5.46102885 8.23883806 5.27552116 8.81223254], weights: [0.26344157 0.27548384 0.46107459], train_wt_loss:  36.4764, val_wt_loss: 37.3176, train_grp_loss: [11.81269293 13.09632127 10.68023633], val_grp_loss: [12.69853743 12.4773939  12.14088631], train_hist_grp_loss: [4.40245758 4.84943107 9.99973976], cur_train_grp_loss: [0.09450271 0.10476219 0.213632  ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6733, max_kl_dist_index: 0, max_train_grp_loss:  13.0963, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6985, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:10:54,519 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  46, train_loss:  12.1589, val_loss:  12.4397, grad_norm: 0.0138, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6738, 0.3144, 0.6663, param: [5.46127465 8.23762839 5.2787166  8.81873715], weights: [0.26192049 0.27417463 0.46390488], train_wt_loss:  36.4768, val_wt_loss: 37.3191, train_grp_loss: [11.8125296  13.09740229 10.67886229], val_grp_loss: [12.6989719  12.47865251 12.14066661], train_hist_grp_loss: [ 4.49695913  4.95420165 10.21334448], cur_train_grp_loss: [0.09450154 0.10477057 0.21360473], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6738, max_kl_dist_index: 0, max_train_grp_loss:  13.0974, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6990, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:10:55,531 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  47, train_loss:  12.1591, val_loss:  12.4402, grad_norm: 0.0142, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6742, 0.3146, 0.6668, param: [5.46151148 8.23642702 5.28192661 8.82530591], weights: [0.26040001 0.27286334 0.46673665], train_wt_loss:  36.4773, val_wt_loss: 37.3206, train_grp_loss: [11.81234851 13.09851716 10.67747806], val_grp_loss: [12.69939166 12.47994978 12.14044159], train_hist_grp_loss: [ 4.59145937  5.05898086 10.42692173], cur_train_grp_loss: [0.09450024 0.10477922 0.21357725], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6742, max_kl_dist_index: 0, max_train_grp_loss:  13.0985, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6994, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:10:56,565 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  48, train_loss:  12.1593, val_loss:  12.4407, grad_norm: 0.0146, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6747, 0.3149, 0.6672, param: [5.46173928 8.23523376 5.28515122 8.83193894], weights: [0.25888021 0.27155007 0.46956971], train_wt_loss:  36.4778, val_wt_loss: 37.3221, train_grp_loss: [11.8121498  13.09966595 10.67608369], val_grp_loss: [12.69979679 12.48128576 12.14021136], train_hist_grp_loss: [ 4.68595815  5.163769   10.64047129], cur_train_grp_loss: [0.09449879 0.10478814 0.21354956], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6747, max_kl_dist_index: 0, max_train_grp_loss:  13.0997, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6998, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2135, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:10:57,565 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  49, train_loss:  12.1594, val_loss:  12.4412, grad_norm: 0.0151, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6751, 0.3151, 0.6677, param: [5.46195799 8.23404844 5.28839047 8.83863632], weights: [0.2573612  0.27023492 0.47240388], train_wt_loss:  36.4783, val_wt_loss: 37.3236, train_grp_loss: [11.8119336  13.10084869 10.67467925], val_grp_loss: [12.7001874  12.48266054 12.139976  ], train_hist_grp_loss: [ 4.78045535  5.26856633 10.85399297], cur_train_grp_loss: [0.0944972  0.10479733 0.21352167], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6751, max_kl_dist_index: 0, max_train_grp_loss:  13.1008, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7002, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2135, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:10:58,560 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  50, train_loss:  12.1596, val_loss:  12.4417, grad_norm: 0.0155, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6756, 0.3154, 0.6681, param: [5.46216755 8.23287088 5.29164438 8.84539813], weights: [0.25584306 0.26891798 0.47523897], train_wt_loss:  36.4788, val_wt_loss: 37.3252, train_grp_loss: [11.81170005 13.10206546 10.67326481], val_grp_loss: [12.70056359 12.48407416 12.13973563], train_hist_grp_loss: [ 4.87495082  5.37337312 11.06748655], cur_train_grp_loss: [0.09449547 0.10480679 0.21349359], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6756, max_kl_dist_index: 0, max_train_grp_loss:  13.1021, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7006, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2135, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:10:59,550 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  51, train_loss:  12.1598, val_loss:  12.4422, grad_norm: 0.0160, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6760, 0.3156, 0.6686, param: [5.46236791 8.23170091 5.29491299 8.85222447], weights: [0.25432587 0.26759936 0.47807477], train_wt_loss:  36.4794, val_wt_loss: 37.3267, train_grp_loss: [11.81144928 13.10331628 10.67184044], val_grp_loss: [12.70092546 12.48552669 12.13949035], train_hist_grp_loss: [ 4.96944442  5.47818964 11.28095185], cur_train_grp_loss: [0.0944936  0.10481652 0.2134653 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.1033, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7009, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2135, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:00,537 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  52, train_loss:  12.1600, val_loss:  12.4428, grad_norm: 0.0164, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6765, 0.3159, 0.6691, param: [5.46255899 8.23053834 5.29819633 8.85911539], weights: [0.25280974 0.26627915 0.48091111], train_wt_loss:  36.4799, val_wt_loss: 37.3283, train_grp_loss: [11.81118144 13.10460122 10.6704062 ], val_grp_loss: [12.70127312 12.4870182  12.13924027], train_hist_grp_loss: [ 5.06393602  5.58301617 11.49438866], cur_train_grp_loss: [0.09449159 0.10482653 0.21343681], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.1046, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7013, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2134, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:01,543 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  53, train_loss:  12.1602, val_loss:  12.4433, grad_norm: 0.0169, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6770, 0.3162, 0.6696, param: [5.46274075 8.22938298 5.30149442 8.86607099], weights: [0.25129475 0.26495746 0.48374779], train_wt_loss:  36.4805, val_wt_loss: 37.3299, train_grp_loss: [11.81089667 13.10592032 10.66896217], val_grp_loss: [12.70160668 12.48854875 12.13898549], train_hist_grp_loss: [ 5.15842547  5.68785298 11.70779678], cur_train_grp_loss: [0.09448945 0.10483681 0.21340812], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6770, max_kl_dist_index: 0, max_train_grp_loss:  13.1059, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7016, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2134, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:02,536 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  54, train_loss:  12.1604, val_loss:  12.4438, grad_norm: 0.0174, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6775, 0.3164, 0.6700, param: [5.46291312 8.22823465 5.30480728 8.87309131], weights: [0.24978099 0.26363439 0.48658462], train_wt_loss:  36.4811, val_wt_loss: 37.3315, train_grp_loss: [11.81059514 13.10727361 10.66750844], val_grp_loss: [12.70192624 12.49011839 12.13872611], train_hist_grp_loss: [ 5.25291264  5.79270034 11.92117602], cur_train_grp_loss: [0.09448717 0.10484736 0.21337924], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6775, max_kl_dist_index: 0, max_train_grp_loss:  13.1073, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7019, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2134, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:03,529 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  55, train_loss:  12.1606, val_loss:  12.4444, grad_norm: 0.0178, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6779, 0.3167, 0.6705, param: [5.46307604 8.22709316 5.30813493 8.88017642], weights: [0.24826855 0.26231003 0.48942141], train_wt_loss:  36.4817, val_wt_loss: 37.3332, train_grp_loss: [11.81027698 13.10866115 10.66604507], val_grp_loss: [12.70223192 12.49172718 12.13846227], train_hist_grp_loss: [ 5.3473974   5.89755853 12.13452619], cur_train_grp_loss: [0.09448476 0.10485819 0.21335017], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6779, max_kl_dist_index: 0, max_train_grp_loss:  13.1087, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7022, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2134, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:04,520 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  56, train_loss:  12.1608, val_loss:  12.4450, grad_norm: 0.0183, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6784, 0.3169, 0.6710, param: [5.46322946 8.22595832 5.31147739 8.88732637], weights: [0.24675753 0.26098449 0.49225798], train_wt_loss:  36.4823, val_wt_loss: 37.3349, train_grp_loss: [11.80994235 13.11008297 10.66457214], val_grp_loss: [12.70252382 12.49337518 12.13819405], train_hist_grp_loss: [ 5.44187962  6.00242782 12.34784709], cur_train_grp_loss: [0.09448222 0.10486929 0.2133209 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6784, max_kl_dist_index: 0, max_train_grp_loss:  13.1101, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7025, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2133, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:05,501 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  57, train_loss:  12.1610, val_loss:  12.4455, grad_norm: 0.0188, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6789, 0.3172, 0.6715, param: [5.46337331 8.22482994 5.31483468 8.8945412 ], weights: [0.245248   0.25965787 0.49509412], train_wt_loss:  36.4830, val_wt_loss: 37.3366, train_grp_loss: [11.80959141 13.11153911 10.66308975], val_grp_loss: [12.70280206 12.49506242 12.13792159], train_hist_grp_loss: [ 5.53635916  6.10730849 12.56113854], cur_train_grp_loss: [0.09447954 0.10488066 0.21329144], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6789, max_kl_dist_index: 0, max_train_grp_loss:  13.1115, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7028, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2133, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:06,498 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  58, train_loss:  12.1612, val_loss:  12.4461, grad_norm: 0.0193, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6794, 0.3175, 0.6720, param: [5.46350754 8.22370781 5.31820681 8.90182097], weights: [0.24374007 0.25833027 0.49792966], train_wt_loss:  36.4836, val_wt_loss: 37.3383, train_grp_loss: [11.80922432 13.1130296  10.66159797], val_grp_loss: [12.70306676 12.49678897 12.13764499], train_hist_grp_loss: [ 5.63083589  6.2122008  12.77440033], cur_train_grp_loss: [0.09447673 0.10489231 0.21326179], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6794, max_kl_dist_index: 0, max_train_grp_loss:  13.1130, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7031, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2133, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:07,477 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  59, train_loss:  12.1614, val_loss:  12.4467, grad_norm: 0.0198, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6799, 0.3178, 0.6725, param: [5.46363208 8.22259174 5.32159379 8.90916571], weights: [0.24223382 0.25700178 0.5007644 ], train_wt_loss:  36.4843, val_wt_loss: 37.3400, train_grp_loss: [11.80884124 13.11455448 10.66009688], val_grp_loss: [12.70331804 12.49855487 12.13736437], train_hist_grp_loss: [ 5.72530968  6.31710504 12.98763229], cur_train_grp_loss: [0.09447379 0.10490424 0.21323196], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6799, max_kl_dist_index: 0, max_train_grp_loss:  13.1146, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7033, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2132, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:08,469 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  60, train_loss:  12.1617, val_loss:  12.4473, grad_norm: 0.0203, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6804, 0.3180, 0.6730, param: [5.46374689 8.22148154 5.32499563 8.91657544], weights: [0.24072934 0.25567251 0.50359815], train_wt_loss:  36.4850, val_wt_loss: 37.3418, train_grp_loss: [11.80844234 13.11611378 10.65858659], val_grp_loss: [12.70355601 12.50036016 12.13707985], train_hist_grp_loss: [ 5.81978041  6.42202147 13.20083423], cur_train_grp_loss: [0.09447073 0.10491644 0.21320194], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6804, max_kl_dist_index: 0, max_train_grp_loss:  13.1161, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7036, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2132, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:09,481 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  61, train_loss:  12.1619, val_loss:  12.4478, grad_norm: 0.0208, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6809, 0.3183, 0.6736, param: [5.46385189 8.22037699 5.32841233 8.92405019], weights: [0.23922672 0.25434255 0.50643072], train_wt_loss:  36.4857, val_wt_loss: 37.3435, train_grp_loss: [11.80802779 13.11770752 10.65706717], val_grp_loss: [12.7037808  12.50220489 12.13679155], train_hist_grp_loss: [ 5.91424795  6.52695038 13.41400596], cur_train_grp_loss: [0.09446754 0.10492891 0.21317173], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 0, max_train_grp_loss:  13.1177, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7038, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2132, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:10,488 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  62, train_loss:  12.1621, val_loss:  12.4484, grad_norm: 0.0214, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6814, 0.3186, 0.6741, param: [5.46394703 8.21927789 5.33184389 8.93158998], weights: [0.23772605 0.25301201 0.50926193], train_wt_loss:  36.4864, val_wt_loss: 37.3453, train_grp_loss: [11.80759777 13.11933574 10.65553872], val_grp_loss: [12.70399253 12.50408909 12.13649959], train_hist_grp_loss: [ 6.00871217  6.63189204 13.6271473 ], cur_train_grp_loss: [0.09446422 0.10494166 0.21314134], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6814, max_kl_dist_index: 0, max_train_grp_loss:  13.1193, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7040, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:11,484 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  63, train_loss:  12.1624, val_loss:  12.4491, grad_norm: 0.0219, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6819, 0.3189, 0.6746, param: [5.46403226 8.21818404 5.33529033 8.93919482], weights: [0.23622742 0.25168099 0.51209159], train_wt_loss:  36.4872, val_wt_loss: 37.3472, train_grp_loss: [11.80715243 13.12099845 10.65400133], val_grp_loss: [12.70419133 12.5060128  12.1362041 ], train_hist_grp_loss: [ 6.10317295  6.73684673 13.84025808], cur_train_grp_loss: [0.09446078 0.10495469 0.21311077], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6819, max_kl_dist_index: 0, max_train_grp_loss:  13.1210, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7042, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:12,467 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  64, train_loss:  12.1627, val_loss:  12.4497, grad_norm: 0.0224, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6824, 0.3191, 0.6751, param: [5.46410752 8.21709522 5.33875162 8.94686472], weights: [0.23473091 0.25034958 0.51491951], train_wt_loss:  36.4880, val_wt_loss: 37.3490, train_grp_loss: [11.80669197 13.12269568 10.65245511], val_grp_loss: [12.70437732 12.50797606 12.13590519], train_hist_grp_loss: [ 6.19763017  6.84181472 14.0533381 ], cur_train_grp_loss: [0.09445722 0.10496799 0.21308003], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6824, max_kl_dist_index: 0, max_train_grp_loss:  13.1227, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7044, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2131, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:13,464 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  65, train_loss:  12.1629, val_loss:  12.4503, grad_norm: 0.0230, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6830, 0.3194, 0.6757, param: [5.46417274 8.21601122 5.34222778 8.95459967], weights: [0.23323662 0.24901788 0.5177455 ], train_wt_loss:  36.4888, val_wt_loss: 37.3509, train_grp_loss: [11.80621655 13.12442745 10.65090014], val_grp_loss: [12.70455063 12.50997889 12.135603  ], train_hist_grp_loss: [ 6.29208371  6.94679628 14.26638721], cur_train_grp_loss: [0.09445354 0.10498157 0.2130491 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6830, max_kl_dist_index: 0, max_train_grp_loss:  13.1244, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7046, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:14,428 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  66, train_loss:  12.1632, val_loss:  12.4509, grad_norm: 0.0235, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6835, 0.3197, 0.6762, param: [5.46422788 8.21493183 5.34571879 8.96239967], weights: [0.23174462 0.247686   0.52056938], train_wt_loss:  36.4896, val_wt_loss: 37.3528, train_grp_loss: [11.80572637 13.12619376 10.64933653], val_grp_loss: [12.7047114  12.51202134 12.13529765], train_hist_grp_loss: [ 6.38653344  7.0517917  14.47940521], cur_train_grp_loss: [0.09444973 0.10499542 0.213018  ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6835, max_kl_dist_index: 0, max_train_grp_loss:  13.1262, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7047, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:15,398 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  67, train_loss:  12.1635, val_loss:  12.4516, grad_norm: 0.0241, live_grad: 0.0000, reward_err: 0.0104, 0.0143, 0.0002, KL_dist: 0.6840, 0.3200, 0.6767, param: [5.46427288 8.21385684 5.34922463 8.97026471], weights: [0.23025501 0.24635403 0.52339096], train_wt_loss:  36.4904, val_wt_loss: 37.3547, train_grp_loss: [11.80522161 13.12799465 10.64776439], val_grp_loss: [12.70485975 12.51410341 12.13498927], train_hist_grp_loss: [ 6.48097925  7.15680125 14.69239194], cur_train_grp_loss: [0.09444581 0.10500955 0.21298673], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6840, max_kl_dist_index: 0, max_train_grp_loss:  13.1280, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7049, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2130, max_cur_train_grp_loss_index: 2, 
