2024-10-07 01:39:12,886 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.2,0.1,0.03,2023
2024-10-07 01:39:12,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:39:12,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:39:12,979 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:39:12,980 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:39:12,981 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:39:13,196 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:39:13,426 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:39:14,692 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2165, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.89977817  6.97905177  5.6749584  10.23406352], weights: [0.33255593 0.33266631 0.33477776], train_wt_loss:  37.8784, val_wt_loss: 36.6496, train_grp_loss: [11.4469374  13.75171834 13.00553536], val_grp_loss: [12.59509381 12.82781215 11.22483468], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7517, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8278, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:56,651 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  99, train_loss:  12.6270, val_loss:  12.2292, grad_norm: 0.0066, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6763, 0.3237, 0.6754, param: [ 4.86767308  6.86201741  5.75631765 10.26147758], weights: [0.26769091 0.2901168  0.44219229], train_wt_loss:  37.8809, val_wt_loss: 36.6877, train_grp_loss: [11.49953963 13.69616525 13.0060323 ], val_grp_loss: [12.65045262 12.78307462 11.25251115], train_hist_grp_loss: [ 8.87549373 11.55718127 25.60588877], cur_train_grp_loss: [0.08845649 0.11509496 0.25502213], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 0, max_train_grp_loss:  13.6962, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7831, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:57,662 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  100, train_loss:  12.6270, val_loss:  12.2294, grad_norm: 0.0066, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86716251  6.86096952  5.75707192 10.26234254], weights: [0.26703746 0.28963996 0.44332258], train_wt_loss:  37.8810, val_wt_loss: 36.6882, train_grp_loss: [11.49972802 13.69604    13.00593367], val_grp_loss: [12.65069743 12.78315267 11.25264013], train_hist_grp_loss: [ 8.96395172 11.6722751  25.86090901], cur_train_grp_loss: [0.088458   0.11509383 0.25502024], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6960, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7832, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:58,709 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  101, train_loss:  12.6270, val_loss:  12.2295, grad_norm: 0.0067, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86664799  6.85992413  5.7578247  10.26322012], weights: [0.26638422 0.28916238 0.44445339], train_wt_loss:  37.8810, val_wt_loss: 36.6886, train_grp_loss: [11.49990914 13.69592395 13.00583281], val_grp_loss: [12.65093555 12.78324198 11.25276592], train_hist_grp_loss: [ 9.05241117 11.78736787 26.11592732], cur_train_grp_loss: [0.08845945 0.11509277 0.25501831], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6959, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7832, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:59,716 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  102, train_loss:  12.6270, val_loss:  12.2297, grad_norm: 0.0068, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86612953  6.85888126  5.75857598 10.26411035], weights: [0.2657312  0.28868407 0.44558473], train_wt_loss:  37.8811, val_wt_loss: 36.6891, train_grp_loss: [11.50008298 13.69581711 13.00572972], val_grp_loss: [12.65116698 12.78334257 11.25288851], train_hist_grp_loss: [ 9.14087201 11.90245967 26.37094365], cur_train_grp_loss: [0.08846084 0.1150918  0.25501633], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6958, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7833, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:00,727 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  103, train_loss:  12.6270, val_loss:  12.2298, grad_norm: 0.0068, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86560711  6.85784087  5.75932577 10.26501326], weights: [0.2650784  0.28820502 0.44671658], train_wt_loss:  37.8811, val_wt_loss: 36.6895, train_grp_loss: [11.50024953 13.69571952 13.0056244 ], val_grp_loss: [12.6513917  12.78345445 11.2530079 ], train_hist_grp_loss: [ 9.22933419 12.01755057 26.62595796], cur_train_grp_loss: [0.08846218 0.1150909  0.25501431], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6957, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7835, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:01,777 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  104, train_loss:  12.6270, val_loss:  12.2300, grad_norm: 0.0069, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6764, 0.3238, 0.6754, param: [ 4.86508072  6.85680297  5.76007406 10.26592887], weights: [0.26442582 0.28772526 0.44784892], train_wt_loss:  37.8811, val_wt_loss: 36.6900, train_grp_loss: [11.50040878 13.69563116 13.00551685], val_grp_loss: [12.65160971 12.78357766 11.25312408], train_hist_grp_loss: [ 9.31779764 12.13264065 26.8809702 ], cur_train_grp_loss: [0.08846346 0.11509008 0.25501224], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 0, max_train_grp_loss:  13.6956, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7836, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:02,794 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  105, train_loss:  12.6271, val_loss:  12.2301, grad_norm: 0.0070, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86455037  6.85576755  5.76082085 10.2668572 ], weights: [0.26377348 0.28724477 0.44898175], train_wt_loss:  37.8812, val_wt_loss: 36.6904, train_grp_loss: [11.50056072 13.69555208 13.00540705], val_grp_loss: [12.65182099 12.78371221 11.25323706], train_hist_grp_loss: [ 9.40626233 12.24772999 27.13598033], cur_train_grp_loss: [0.08846468 0.11508934 0.25501013], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6956, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7837, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:03,855 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  106, train_loss:  12.6271, val_loss:  12.2303, grad_norm: 0.0071, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86401604  6.85473461  5.76156612 10.26779828], weights: [0.26312137 0.28676358 0.45011505], train_wt_loss:  37.8812, val_wt_loss: 36.6909, train_grp_loss: [11.50070534 13.69548227 13.00529501], val_grp_loss: [12.65202554 12.78385813 11.25334682], train_hist_grp_loss: [ 9.49472818 12.36281866 27.39098832], cur_train_grp_loss: [0.08846585 0.11508867 0.25500798], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6955, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7839, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:04,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  107, train_loss:  12.6271, val_loss:  12.2305, grad_norm: 0.0071, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6765, 0.3239, 0.6755, param: [ 4.86347773  6.85370413  5.76230987 10.26875214], weights: [0.2624695  0.28628169 0.45124881], train_wt_loss:  37.8813, val_wt_loss: 36.6914, train_grp_loss: [11.50084263 13.69542176 13.00518072], val_grp_loss: [12.65222334 12.78401542 11.25345337], train_hist_grp_loss: [ 9.58319514 12.47790675 27.6459941 ], cur_train_grp_loss: [0.08846696 0.11508809 0.25500578], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 0, max_train_grp_loss:  13.6954, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7840, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:05,901 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  108, train_loss:  12.6271, val_loss:  12.2306, grad_norm: 0.0072, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3239, 0.6755, param: [ 4.86293543  6.8526761   5.76305211 10.26971881], weights: [0.26181789 0.2857991  0.45238302], train_wt_loss:  37.8813, val_wt_loss: 36.6918, train_grp_loss: [11.50097258 13.69537055 13.00506418], val_grp_loss: [12.65241438 12.78418412 11.2535567 ], train_hist_grp_loss: [ 9.67166316 12.59299432 27.90099764], cur_train_grp_loss: [0.08846802 0.11508758 0.25500354], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6954, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7842, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:06,908 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  109, train_loss:  12.6271, val_loss:  12.2308, grad_norm: 0.0073, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3239, 0.6756, param: [ 4.86238913  6.85165053  5.76379282 10.27069829], weights: [0.26116652 0.28531582 0.45351766], train_wt_loss:  37.8814, val_wt_loss: 36.6923, train_grp_loss: [11.50109517 13.69532867 13.00494538], val_grp_loss: [12.65259866 12.78436424 11.25365681], train_hist_grp_loss: [ 9.76013218 12.70808147 28.1559989 ], cur_train_grp_loss: [0.08846902 0.11508715 0.25500126], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7844, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:07,934 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  110, train_loss:  12.6271, val_loss:  12.2309, grad_norm: 0.0074, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3239, 0.6756, param: [ 4.86183883  6.8506274   5.76453199 10.27169063], weights: [0.26051541 0.28483185 0.45465273], train_wt_loss:  37.8814, val_wt_loss: 36.6927, train_grp_loss: [11.5012104  13.69529613 13.00482432], val_grp_loss: [12.65277616 12.78455581 11.25375369], train_hist_grp_loss: [ 9.84860215 12.82316827 28.41099783], cur_train_grp_loss: [0.08846996 0.1150868  0.25499893], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7846, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:08,984 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  111, train_loss:  12.6272, val_loss:  12.2311, grad_norm: 0.0074, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0011, KL_dist: 0.6766, 0.3240, 0.6756, param: [ 4.86128452  6.8496067   5.76526964 10.27269585], weights: [0.25986457 0.28434721 0.45578821], train_wt_loss:  37.8815, val_wt_loss: 36.6932, train_grp_loss: [11.50131826 13.69527295 13.004701  ], val_grp_loss: [12.65294687 12.78475884 11.25384734], train_hist_grp_loss: [ 9.93707299 12.93825479 28.66599439], cur_train_grp_loss: [0.08847085 0.11508652 0.25499656], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7848, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:10,005 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  112, train_loss:  12.6272, val_loss:  12.2312, grad_norm: 0.0075, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0012, KL_dist: 0.6767, 0.3240, 0.6756, param: [ 4.8607262   6.84858842  5.76600574 10.27371396], weights: [0.259214  0.2838619 0.4569241], train_wt_loss:  37.8815, val_wt_loss: 36.6937, train_grp_loss: [11.50141873 13.69525913 13.00457541], val_grp_loss: [12.65311078 12.78497335 11.25393776], train_hist_grp_loss: [10.02554467 13.05334112 28.92098852], cur_train_grp_loss: [0.08847168 0.11508633 0.25499414], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7850, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:11,017 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  113, train_loss:  12.6272, val_loss:  12.2314, grad_norm: 0.0076, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0012, KL_dist: 0.6767, 0.3240, 0.6757, param: [ 4.86016385  6.84757256  5.7667403  10.274745  ], weights: [0.2585637  0.28337593 0.45806037], train_wt_loss:  37.8816, val_wt_loss: 36.6942, train_grp_loss: [11.50151182 13.6952547  13.00444755], val_grp_loss: [12.65326789 12.78519938 11.25402494], train_hist_grp_loss: [10.11401713 13.16842733 29.1759802 ], cur_train_grp_loss: [0.08847245 0.11508621 0.25499167], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7852, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:12,049 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  114, train_loss:  12.6272, val_loss:  12.2315, grad_norm: 0.0076, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6767, 0.3240, 0.6757, param: [ 4.85959748  6.84655911  5.7674733  10.27578899], weights: [0.25791368 0.2828893  0.45919701], train_wt_loss:  37.8816, val_wt_loss: 36.6946, train_grp_loss: [11.5015975  13.69525968 13.00431741], val_grp_loss: [12.65341818 12.78543693 11.25410888], train_hist_grp_loss: [10.20249029 13.2835135  29.43096937], cur_train_grp_loss: [0.08847317 0.11508617 0.25498917], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7854, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:13,130 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  115, train_loss:  12.6272, val_loss:  12.2317, grad_norm: 0.0077, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6767, 0.3241, 0.6757, param: [ 4.85902707  6.84554807  5.76820476 10.27684595], weights: [0.25726395 0.28240202 0.46033402], train_wt_loss:  37.8817, val_wt_loss: 36.6951, train_grp_loss: [11.50167576 13.69527407 13.004185  ], val_grp_loss: [12.65356164 12.78568603 11.25418958], train_hist_grp_loss: [10.29096412 13.39859972 29.68595598], cur_train_grp_loss: [0.08847383 0.11508622 0.25498662], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7857, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:14,132 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  116, train_loss:  12.6272, val_loss:  12.2319, grad_norm: 0.0078, live_grad: 0.0000, reward_err: 0.0107, 0.0186, 0.0013, KL_dist: 0.6768, 0.3241, 0.6757, param: [ 4.85845262  6.84453941  5.76893465 10.27791592], weights: [0.25661451 0.2819141  0.46147138], train_wt_loss:  37.8817, val_wt_loss: 36.6956, train_grp_loss: [11.5017466  13.69529789 13.0040503 ], val_grp_loss: [12.65369827 12.7859467  11.25426704], train_hist_grp_loss: [10.37943855 13.51368605 29.94094   ], cur_train_grp_loss: [0.08847443 0.11508634 0.25498402], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7859, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:15,160 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  117, train_loss:  12.6273, val_loss:  12.2320, grad_norm: 0.0079, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6768, 0.3241, 0.6758, param: [ 4.85787412  6.84353314  5.76966297 10.2789989 ], weights: [0.25596537 0.28142555 0.46260909], train_wt_loss:  37.8818, val_wt_loss: 36.6961, train_grp_loss: [11.50181001 13.69533116 13.00391332], val_grp_loss: [12.65382805 12.78621896 11.25434124], train_hist_grp_loss: [10.46791352 13.62877259 30.19592138], cur_train_grp_loss: [0.08847497 0.11508654 0.25498138], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 0, max_train_grp_loss:  13.6953, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7862, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:16,170 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  118, train_loss:  12.6273, val_loss:  12.2322, grad_norm: 0.0079, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6768, 0.3241, 0.6758, param: [ 4.85729157  6.84252924  5.77038973 10.28009494], weights: [0.25531653 0.28093636 0.46374711], train_wt_loss:  37.8818, val_wt_loss: 36.6965, train_grp_loss: [11.50186598 13.69537389 13.00377405], val_grp_loss: [12.65395097 12.78650283 11.2544122 ], train_hist_grp_loss: [10.55638898 13.74385941 30.45090007], cur_train_grp_loss: [0.08847546 0.11508682 0.25497869], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 0, max_train_grp_loss:  13.6954, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7865, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:17,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  119, train_loss:  12.6273, val_loss:  12.2323, grad_norm: 0.0080, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6769, 0.3241, 0.6758, param: [ 4.85670495  6.84152772  5.7711149  10.28120404], weights: [0.25466799 0.28044655 0.46488546], train_wt_loss:  37.8819, val_wt_loss: 36.6970, train_grp_loss: [11.5019145  13.6954261  13.00363249], val_grp_loss: [12.65406703 12.78679834 11.2544799 ], train_hist_grp_loss: [10.64486488 13.85894658 30.70587603], cur_train_grp_loss: [0.08847589 0.11508718 0.25497596], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 0, max_train_grp_loss:  13.6954, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7868, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:18,222 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  120, train_loss:  12.6273, val_loss:  12.2325, grad_norm: 0.0081, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6769, 0.3242, 0.6759, param: [ 4.85611427  6.84052854  5.7718385  10.28232625], weights: [0.25401977 0.27995613 0.4660241 ], train_wt_loss:  37.8820, val_wt_loss: 36.6975, train_grp_loss: [11.50195555 13.6954878  13.00348864], val_grp_loss: [12.65417622 12.78710549 11.25454435], train_hist_grp_loss: [10.73334114 13.9740342  30.96084922], cur_train_grp_loss: [0.08847627 0.11508761 0.25497319], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 0, max_train_grp_loss:  13.6955, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7871, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:41:19,273 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  121, train_loss:  12.6273, val_loss:  12.2327, grad_norm: 0.0082, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6769, 0.3242, 0.6759, param: [ 4.85551952  6.83953172  5.77256051 10.28346157], weights: [0.25337187 0.27946509 0.46716304], train_wt_loss:  37.8820, val_wt_loss: 36.6980, train_grp_loss: [11.50198914 13.69555902 13.00334248], val_grp_loss: [12.65427852 12.78742432 11.25460553], train_hist_grp_loss: [10.82181772 14.08912233 31.21581959], cur_train_grp_loss: [0.08847658 0.11508813 0.25497037], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 0, max_train_grp_loss:  13.6956, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7874, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
