2024-10-07 00:48:43,631 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.03,2021
2024-10-07 00:48:43,633 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:48:43,633 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:48:43,725 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:48:43,726 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:48:43,728 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:48:43,950 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:48:44,183 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:48:45,442 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6569, 0.3052, 0.6501, param: [5.44237945 8.3010521  5.14444083 8.57486251], weights: [0.33266582 0.33255027 0.33478392], train_wt_loss:  36.4675, val_wt_loss: 37.2663, train_grp_loss: [11.80405126 13.07676556 10.73288033], val_grp_loss: [12.66582996 12.45403453 12.14569395], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6569, max_kl_dist_index: 0, max_train_grp_loss:  13.0768, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6658, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:30,065 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  101, train_loss:  12.1570, val_loss:  12.4323, grad_norm: 0.0078, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6665, 0.3105, 0.6591, param: [5.45720194 8.2548647  5.22796515 8.71353684], weights: [0.28753608 0.29637602 0.4160879 ], train_wt_loss:  36.4709, val_wt_loss: 37.2970, train_grp_loss: [11.81696164 13.07910731 10.70154535], val_grp_loss: [12.69356898 12.4575217  12.14514505], train_hist_grp_loss: [ 9.69509826 10.70445228 22.01337094], cur_train_grp_loss: [0.09453539 0.10463153 0.21403811], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6665, max_kl_dist_index: 0, max_train_grp_loss:  13.0791, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6936, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:31,101 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  102, train_loss:  12.1570, val_loss:  12.4325, grad_norm: 0.0078, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6666, 0.3105, 0.6592, param: [5.45731467 8.25446221 5.22885143 8.71518402], weights: [0.28708132 0.29599692 0.41692175], train_wt_loss:  36.4709, val_wt_loss: 37.2974, train_grp_loss: [11.8169972  13.07927603 10.70118407], val_grp_loss: [12.69376789 12.45772187 12.14510623], train_hist_grp_loss: [ 9.78963395 10.80908514 22.22740185], cur_train_grp_loss: [0.09453569 0.10463286 0.21403091], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6666, max_kl_dist_index: 0, max_train_grp_loss:  13.0793, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6938, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:32,133 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  103, train_loss:  12.1570, val_loss:  12.4326, grad_norm: 0.0079, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6668, 0.3106, 0.6593, param: [5.45742668 8.25406068 5.22973896 8.71683676], weights: [0.28662648 0.2956175  0.41775602], train_wt_loss:  36.4710, val_wt_loss: 37.2977, train_grp_loss: [11.81703101 13.07944768 10.70082179], val_grp_loss: [12.69396536 12.45792538 12.1450668 ], train_hist_grp_loss: [ 9.88416993 10.91371935 22.44142553], cur_train_grp_loss: [0.09453598 0.10463421 0.21402368], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6668, max_kl_dist_index: 0, max_train_grp_loss:  13.0794, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6940, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:33,137 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  104, train_loss:  12.1570, val_loss:  12.4327, grad_norm: 0.0080, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6669, 0.3107, 0.6594, param: [5.45753798 8.25366011 5.23062771 8.71849506], weights: [0.28617156 0.29523775 0.41859069], train_wt_loss:  36.4711, val_wt_loss: 37.2981, train_grp_loss: [11.81706308 13.07962227 10.70045854], val_grp_loss: [12.69416139 12.45813223 12.14502677], train_hist_grp_loss: [ 9.97870618 11.01835493 22.65544197], cur_train_grp_loss: [0.09453625 0.10463558 0.21401644], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6669, max_kl_dist_index: 0, max_train_grp_loss:  13.0796, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6942, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:34,182 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  105, train_loss:  12.1571, val_loss:  12.4328, grad_norm: 0.0081, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6670, 0.3107, 0.6595, param: [5.45764856 8.2532605  5.23151771 8.72015893], weights: [0.28571657 0.29485767 0.41942576], train_wt_loss:  36.4712, val_wt_loss: 37.2985, train_grp_loss: [11.8170934 13.0797998 10.7000943], val_grp_loss: [12.69435599 12.45834243 12.14498614], train_hist_grp_loss: [10.07324268 11.12299191 22.86945114], cur_train_grp_loss: [0.0945365  0.10463698 0.21400917], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6670, max_kl_dist_index: 0, max_train_grp_loss:  13.0798, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6944, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:35,208 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  106, train_loss:  12.1571, val_loss:  12.4329, grad_norm: 0.0083, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6671, 0.3108, 0.6596, param: [5.45775842 8.25286185 5.23240895 8.72182838], weights: [0.2852615  0.29447727 0.42026123], train_wt_loss:  36.4712, val_wt_loss: 37.2988, train_grp_loss: [11.81712198 13.07998026 10.69972907], val_grp_loss: [12.69454916 12.45855597 12.14494492], train_hist_grp_loss: [10.16777943 11.22763031 23.08345302], cur_train_grp_loss: [0.09453675 0.1046384  0.21400189], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6671, max_kl_dist_index: 0, max_train_grp_loss:  13.0800, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6945, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:36,224 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  107, train_loss:  12.1571, val_loss:  12.4331, grad_norm: 0.0084, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6672, 0.3108, 0.6597, param: [5.45786756 8.25246415 5.23330143 8.7235034 ], weights: [0.28480636 0.29409655 0.42109709], train_wt_loss:  36.4713, val_wt_loss: 37.2992, train_grp_loss: [11.81714881 13.08016366 10.69936286], val_grp_loss: [12.6947409  12.45877286 12.1449031 ], train_hist_grp_loss: [10.2623164  11.33227015 23.2974476 ], cur_train_grp_loss: [0.09453698 0.10463984 0.21399458], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6672, max_kl_dist_index: 0, max_train_grp_loss:  13.0802, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6947, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:37,257 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  108, train_loss:  12.1571, val_loss:  12.4332, grad_norm: 0.0085, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6673, 0.3109, 0.6598, param: [5.45797597 8.25206739 5.23419516 8.725184  ], weights: [0.28435115 0.29371551 0.42193334], train_wt_loss:  36.4714, val_wt_loss: 37.2996, train_grp_loss: [11.81717391 13.08035001 10.69899567], val_grp_loss: [12.69493121 12.45899311 12.14486069], train_hist_grp_loss: [10.35685359 11.43691146 23.51143486], cur_train_grp_loss: [0.09453719 0.10464131 0.21398726], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6673, max_kl_dist_index: 0, max_train_grp_loss:  13.0804, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6949, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:38,290 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  109, train_loss:  12.1572, val_loss:  12.4333, grad_norm: 0.0086, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6675, 0.3110, 0.6599, param: [5.45808366 8.25167158 5.23509013 8.7268702 ], weights: [0.28389587 0.29333415 0.42276997], train_wt_loss:  36.4715, val_wt_loss: 37.2999, train_grp_loss: [11.81719727 13.0805393  10.6986275 ], val_grp_loss: [12.69512009 12.45921671 12.14481769], train_hist_grp_loss: [10.45139099 11.54155426 23.72541477], cur_train_grp_loss: [0.09453739 0.1046428  0.21397991], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6675, max_kl_dist_index: 0, max_train_grp_loss:  13.0805, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6951, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:39,316 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  110, train_loss:  12.1572, val_loss:  12.4334, grad_norm: 0.0087, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6676, 0.3110, 0.6601, param: [5.45819062 8.2512767  5.23598635 8.72856198], weights: [0.28344053 0.29295249 0.42360698], train_wt_loss:  36.4716, val_wt_loss: 37.3003, train_grp_loss: [11.8172189  13.08073153 10.69825835], val_grp_loss: [12.69530755 12.45944367 12.1447741 ], train_hist_grp_loss: [10.54592856 11.64619858 23.93938732], cur_train_grp_loss: [0.09453758 0.10464431 0.21397255], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6676, max_kl_dist_index: 0, max_train_grp_loss:  13.0807, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6953, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:40,345 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  111, train_loss:  12.1572, val_loss:  12.4336, grad_norm: 0.0088, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6677, 0.3111, 0.6602, param: [5.45829686 8.25088276 5.23688381 8.73025936], weights: [0.28298513 0.29257051 0.42444436], train_wt_loss:  36.4717, val_wt_loss: 37.3007, train_grp_loss: [11.8172388  13.08092672 10.69788822], val_grp_loss: [12.69549358 12.45967398 12.14472992], train_hist_grp_loss: [10.64046631 11.75084443 24.15335249], cur_train_grp_loss: [0.09453775 0.10464585 0.21396517], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6677, max_kl_dist_index: 0, max_train_grp_loss:  13.0809, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6955, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:41,379 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  112, train_loss:  12.1572, val_loss:  12.4337, grad_norm: 0.0089, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6678, 0.3112, 0.6603, param: [5.45840236 8.25048975 5.23778253 8.73196234], weights: [0.28252967 0.29218822 0.42528211], train_wt_loss:  36.4717, val_wt_loss: 37.3011, train_grp_loss: [11.81725697 13.08112486 10.69751711], val_grp_loss: [12.6956782  12.45990766 12.14468516], train_hist_grp_loss: [10.73500423 11.85549184 24.36731026], cur_train_grp_loss: [0.09453791 0.10464741 0.21395776], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6678, max_kl_dist_index: 0, max_train_grp_loss:  13.0811, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6957, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:42,404 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  113, train_loss:  12.1573, val_loss:  12.4338, grad_norm: 0.0090, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6679, 0.3112, 0.6604, param: [5.45850713 8.25009768 5.23868251 8.73367092], weights: [0.28207415 0.29180563 0.42612022], train_wt_loss:  36.4718, val_wt_loss: 37.3014, train_grp_loss: [11.81727341 13.08132595 10.69714502], val_grp_loss: [12.6958614  12.4601447  12.14463981], train_hist_grp_loss: [10.82954228 11.96014084 24.5812606 ], cur_train_grp_loss: [0.09453806 0.104649   0.21395034], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6679, max_kl_dist_index: 0, max_train_grp_loss:  13.0813, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6959, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2140, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:43,439 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  114, train_loss:  12.1573, val_loss:  12.4339, grad_norm: 0.0091, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6680, 0.3113, 0.6605, param: [5.45861117 8.24970652 5.23958373 8.73538512], weights: [0.28161857 0.29142273 0.42695869], train_wt_loss:  36.4719, val_wt_loss: 37.3018, train_grp_loss: [11.81728813 13.08152999 10.69677196], val_grp_loss: [12.69604318 12.46038511 12.14459389], train_hist_grp_loss: [10.92408047 12.06479145 24.7952035 ], cur_train_grp_loss: [0.09453819 0.10465061 0.2139429 ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6680, max_kl_dist_index: 0, max_train_grp_loss:  13.0815, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6960, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:44,517 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  115, train_loss:  12.1573, val_loss:  12.4341, grad_norm: 0.0092, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6682, 0.3114, 0.6606, param: [5.45871448 8.24931629 5.24048621 8.73710492], weights: [0.28116295 0.29103954 0.42779751], train_wt_loss:  36.4720, val_wt_loss: 37.3022, train_grp_loss: [11.81730113 13.08173699 10.69639792], val_grp_loss: [12.69622354 12.46062889 12.14454738], train_hist_grp_loss: [11.01861877 12.16944369 25.00913894], cur_train_grp_loss: [0.09453831 0.10465224 0.21393544], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6682, max_kl_dist_index: 0, max_train_grp_loss:  13.0817, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6962, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:45,555 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  116, train_loss:  12.1574, val_loss:  12.4342, grad_norm: 0.0093, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6683, 0.3114, 0.6607, param: [5.45881705 8.24892697 5.24138995 8.73883034], weights: [0.28070727 0.29065605 0.42863669], train_wt_loss:  36.4721, val_wt_loss: 37.3026, train_grp_loss: [11.81731241 13.08194695 10.6960229 ], val_grp_loss: [12.69640249 12.46087604 12.1445003 ], train_hist_grp_loss: [11.11315718 12.27409758 25.2230669 ], cur_train_grp_loss: [0.09453841 0.1046539  0.21392796], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6683, max_kl_dist_index: 0, max_train_grp_loss:  13.0819, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6964, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:46,586 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  117, train_loss:  12.1574, val_loss:  12.4343, grad_norm: 0.0094, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6684, 0.3115, 0.6609, param: [5.45891888 8.24853857 5.24229495 8.74056139], weights: [0.28025154 0.29027226 0.4294762 ], train_wt_loss:  36.4722, val_wt_loss: 37.3029, train_grp_loss: [11.81732197 13.08215987 10.69564691], val_grp_loss: [12.69658003 12.46112657 12.14445264], train_hist_grp_loss: [11.20769568 12.37875316 25.43698735], cur_train_grp_loss: [0.0945385  0.10465558 0.21392046], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6684, max_kl_dist_index: 0, max_train_grp_loss:  13.0822, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6966, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:47,569 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  118, train_loss:  12.1574, val_loss:  12.4344, grad_norm: 0.0095, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6685, 0.3115, 0.6610, param: [5.45901998 8.24815107 5.24320121 8.74229806], weights: [0.27979577 0.28988817 0.43031605], train_wt_loss:  36.4723, val_wt_loss: 37.3033, train_grp_loss: [11.81732982 13.08237576 10.69526995], val_grp_loss: [12.69675617 12.46138047 12.14440442], train_hist_grp_loss: [11.30223426 12.48341044 25.65090029], cur_train_grp_loss: [0.09453858 0.10465728 0.21391294], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6685, max_kl_dist_index: 0, max_train_grp_loss:  13.0824, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6968, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:48,600 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  119, train_loss:  12.1575, val_loss:  12.4346, grad_norm: 0.0096, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6686, 0.3116, 0.6611, param: [5.45912033 8.24776448 5.24410874 8.74404036], weights: [0.27933996 0.2895038  0.43115624], train_wt_loss:  36.4724, val_wt_loss: 37.3037, train_grp_loss: [11.81733596 13.0825946  10.69489202], val_grp_loss: [12.69693089 12.46163775 12.14435562], train_hist_grp_loss: [11.3967729  12.58806944 25.86480569], cur_train_grp_loss: [0.09453864 0.10465901 0.2139054 ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6686, max_kl_dist_index: 0, max_train_grp_loss:  13.0826, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6969, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:49,649 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  120, train_loss:  12.1575, val_loss:  12.4347, grad_norm: 0.0097, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6688, 0.3117, 0.6612, param: [5.45921994 8.24737879 5.24501752 8.7457883 ], weights: [0.27888411 0.28911914 0.43199675], train_wt_loss:  36.4725, val_wt_loss: 37.3041, train_grp_loss: [11.81734039 13.08281642 10.69451312], val_grp_loss: [12.69710421 12.46189841 12.14430625], train_hist_grp_loss: [11.49131158 12.6927302  26.07870353], cur_train_grp_loss: [0.09453869 0.10466076 0.21389784], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6688, max_kl_dist_index: 0, max_train_grp_loss:  13.0828, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6971, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:50,677 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  121, train_loss:  12.1575, val_loss:  12.4348, grad_norm: 0.0098, live_grad: 0.0000, reward_err: 0.0105, 0.0143, 0.0002, KL_dist: 0.6689, 0.3117, 0.6613, param: [5.45931881 8.246994   5.24592758 8.74754187], weights: [0.27842821 0.2887342  0.43283759], train_wt_loss:  36.4725, val_wt_loss: 37.3045, train_grp_loss: [11.81734311 13.0830412  10.69413324], val_grp_loss: [12.69727613 12.46216245 12.14425632], train_hist_grp_loss: [11.58585031 12.79739273 26.29259379], cur_train_grp_loss: [0.09453872 0.10466253 0.21389026], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6689, max_kl_dist_index: 0, max_train_grp_loss:  13.0830, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6973, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:51,717 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  122, train_loss:  12.1575, val_loss:  12.4350, grad_norm: 0.0099, live_grad: 0.0000, reward_err: 0.0105, 0.0143, 0.0002, KL_dist: 0.6690, 0.3118, 0.6615, param: [5.45941693 8.2466101  5.2468389  8.74930108], weights: [0.27797228 0.28834897 0.43367874], train_wt_loss:  36.4726, val_wt_loss: 37.3049, train_grp_loss: [11.81734414 13.08326896 10.6937524 ], val_grp_loss: [12.69744664 12.46242988 12.14420582], train_hist_grp_loss: [11.68038905 12.90205706 26.50647646], cur_train_grp_loss: [0.09453874 0.10466433 0.21388266], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6690, max_kl_dist_index: 0, max_train_grp_loss:  13.0833, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6974, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:50:52,729 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  123, train_loss:  12.1576, val_loss:  12.4351, grad_norm: 0.0100, live_grad: 0.0000, reward_err: 0.0105, 0.0143, 0.0002, KL_dist: 0.6691, 0.3119, 0.6616, param: [5.45951431 8.24622709 5.24775149 8.75106595], weights: [0.27751632 0.28796346 0.43452021], train_wt_loss:  36.4727, val_wt_loss: 37.3053, train_grp_loss: [11.81734346 13.08349969 10.6933706 ], val_grp_loss: [12.69761576 12.4627007  12.14415476], train_hist_grp_loss: [11.7749278  13.00672321 26.72035151], cur_train_grp_loss: [0.09453875 0.10466615 0.21387505], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6691, max_kl_dist_index: 0, max_train_grp_loss:  13.0835, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6976, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2139, max_cur_train_grp_loss_index: 2, 
