2024-10-07 01:03:09,729 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2022
2024-10-07 01:03:09,731 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2022
2024-10-07 01:03:09,732 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:03:09,821 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.3214, l2 distance: 25.6155, acc: 0.89.
2024-10-07 01:03:09,822 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:03:09,823 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 4.91492317 13.51244723  6.71533233  9.49961375]
2024-10-07 01:03:10,042 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8530, 6.9304, 3.3326
2024-10-07 01:03:10,271 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:03:11,494 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  13.4334, val_loss:  12.2621, grad_norm: 0.5704, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6507, 0.3479, 0.6809, param: [4.15023342 9.52499961 4.95539468 8.85793795], weights: [0.33201524 0.33217368 0.33581108], train_wt_loss:  40.3003, val_wt_loss: 36.7862, train_grp_loss: [11.73442877 15.89741443 11.15297469], val_grp_loss: [10.61965735 14.91261496 11.26983888], train_hist_grp_loss: [0.17243466 0.18436246 0.45663202], cur_train_grp_loss: [0.17243466 0.18436246 0.45663202], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6809, max_kl_dist_index: 2, max_train_grp_loss:  15.8974, max_train_grp_loss_index: 1, max_val_grp_loss:  14.9126, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4566, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:58,316 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  103, train_loss:  13.4338, val_loss:  12.2626, grad_norm: 0.0047, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6529, 0.3480, 0.6825, param: [4.13878319 9.44815219 5.00501419 8.9406289 ], weights: [0.25354011 0.28498635 0.46147355], train_wt_loss:  40.3015, val_wt_loss: 36.7879, train_grp_loss: [11.76165631 15.87081071 11.15687161], val_grp_loss: [10.63486604 14.88511308 11.28360465], train_hist_grp_loss: [ 9.93717927 12.86016057 24.90974728], cur_train_grp_loss: [0.09485357 0.1230276  0.23738355], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6825, max_kl_dist_index: 2, max_train_grp_loss:  15.8708, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8851, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:04:59,334 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  104, train_loss:  13.4338, val_loss:  12.2627, grad_norm: 0.0048, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6530, 0.3481, 0.6825, param: [4.13846839 9.44783003 5.00532919 8.94190702], weights: [0.25279189 0.28446577 0.46274235], train_wt_loss:  40.3015, val_wt_loss: 36.7881, train_grp_loss: [11.76146129 15.87107153 11.15671241], val_grp_loss: [10.63461173 14.88562606 11.28358542], train_hist_grp_loss: [10.03203134 12.98319011 25.14712753], cur_train_grp_loss: [0.09485207 0.12302954 0.23738025], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6825, max_kl_dist_index: 2, max_train_grp_loss:  15.8711, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8856, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:00,388 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  105, train_loss:  13.4339, val_loss:  12.2628, grad_norm: 0.0048, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6530, 0.3481, 0.6826, param: [4.13814961 9.44751587 5.00564069 8.94319433], weights: [0.2520442  0.28394429 0.46401151], train_wt_loss:  40.3016, val_wt_loss: 36.7884, train_grp_loss: [11.76125732 15.87134249 11.15654941], val_grp_loss: [10.63434965 14.88615429 11.28356323], train_hist_grp_loss: [10.12688183 13.10622167 25.38450439], cur_train_grp_loss: [0.09485049 0.12303156 0.23737686], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6826, max_kl_dist_index: 2, max_train_grp_loss:  15.8713, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8862, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:01,399 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  106, train_loss:  13.4339, val_loss:  12.2629, grad_norm: 0.0048, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6531, 0.3481, 0.6827, param: [4.13782684 9.44720971 5.00594869 8.94449082], weights: [0.25129705 0.28342192 0.46528103], train_wt_loss:  40.3016, val_wt_loss: 36.7886, train_grp_loss: [11.7610444  15.8716236  11.15638261], val_grp_loss: [10.6340798  14.88669777 11.28353809], train_hist_grp_loss: [10.22173068 13.22925533 25.62187778], cur_train_grp_loss: [0.09484885 0.12303366 0.23737339], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6827, max_kl_dist_index: 2, max_train_grp_loss:  15.8716, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8867, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:02,423 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  107, train_loss:  13.4339, val_loss:  12.2630, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6532, 0.3482, 0.6827, param: [4.13750008 9.44691154 5.00625318 8.94579648], weights: [0.25055045 0.28289868 0.46655087], train_wt_loss:  40.3016, val_wt_loss: 36.7889, train_grp_loss: [11.76082253 15.87191486 11.15621203], val_grp_loss: [10.63380218 14.88725651 11.28351001], train_hist_grp_loss: [10.31657781 13.35229118 25.85924762], cur_train_grp_loss: [0.09484713 0.12303584 0.23736984], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6827, max_kl_dist_index: 2, max_train_grp_loss:  15.8719, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8873, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:03,434 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  108, train_loss:  13.4339, val_loss:  12.2630, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6532, 0.3482, 0.6828, param: [4.13716932 9.44662134 5.00655414 8.9471113 ], weights: [0.2498044  0.28237457 0.46782104], train_wt_loss:  40.3016, val_wt_loss: 36.7891, train_grp_loss: [11.76059171 15.87221626 11.15603765], val_grp_loss: [10.63351681 14.88783052 11.28347899], train_hist_grp_loss: [10.41142316 13.47532928 26.09661383], cur_train_grp_loss: [0.09484534 0.1230381  0.23736621], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6828, max_kl_dist_index: 2, max_train_grp_loss:  15.8722, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8878, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:04,444 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  109, train_loss:  13.4339, val_loss:  12.2631, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6533, 0.3483, 0.6829, param: [4.13683457 9.44633911 5.00685158 8.94843528], weights: [0.24905891 0.28184959 0.4690915 ], train_wt_loss:  40.3017, val_wt_loss: 36.7894, train_grp_loss: [11.76035195 15.87252782 11.1558595 ], val_grp_loss: [10.63322368 14.88841978 11.28344503], train_hist_grp_loss: [10.50626664 13.59836971 26.33397634], cur_train_grp_loss: [0.09484348 0.12304044 0.2373625 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6829, max_kl_dist_index: 2, max_train_grp_loss:  15.8725, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8884, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:05,470 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  110, train_loss:  13.4339, val_loss:  12.2632, grad_norm: 0.0050, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6533, 0.3483, 0.6830, param: [4.13649583 9.44606483 5.00714548 8.94976842], weights: [0.24831399 0.28132377 0.47036224], train_wt_loss:  40.3017, val_wt_loss: 36.7896, train_grp_loss: [11.76010325 15.87284953 11.15567756], val_grp_loss: [10.6329228  14.8890243  11.28340813], train_hist_grp_loss: [10.60110819 13.72141256 26.57133505], cur_train_grp_loss: [0.09484155 0.12304285 0.23735871], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6830, max_kl_dist_index: 2, max_train_grp_loss:  15.8728, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8890, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:06,484 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  111, train_loss:  13.4339, val_loss:  12.2633, grad_norm: 0.0050, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6534, 0.3483, 0.6830, param: [4.13615308 9.4457985  5.00743583 8.9511107 ], weights: [0.24756965 0.28079711 0.47163324], train_wt_loss:  40.3017, val_wt_loss: 36.7899, train_grp_loss: [11.75984562 15.87318138 11.15549184], val_grp_loss: [10.63261418 14.88964408 11.28336831], train_hist_grp_loss: [10.69594773 13.84445791 26.80868989], cur_train_grp_loss: [0.09483954 0.12304535 0.23735484], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6830, max_kl_dist_index: 2, max_train_grp_loss:  15.8732, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8896, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:07,526 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  112, train_loss:  13.4339, val_loss:  12.2634, grad_norm: 0.0050, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6535, 0.3484, 0.6831, param: [4.13580634 9.4455401  5.00772263 8.95246212], weights: [0.2468259  0.28026961 0.47290449], train_wt_loss:  40.3017, val_wt_loss: 36.7902, train_grp_loss: [11.75957905 15.87352339 11.15530236], val_grp_loss: [10.63229782 14.89027913 11.28332555], train_hist_grp_loss: [10.79078519 13.96750583 27.04604078], cur_train_grp_loss: [0.09483746 0.12304792 0.23735089], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6831, max_kl_dist_index: 2, max_train_grp_loss:  15.8735, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8903, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:08,555 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  113, train_loss:  13.4339, val_loss:  12.2635, grad_norm: 0.0051, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6535, 0.3484, 0.6832, param: [4.1354556  9.44528963 5.00800586 8.95382266], weights: [0.24608274 0.2797413  0.47417597], train_wt_loss:  40.3017, val_wt_loss: 36.7904, train_grp_loss: [11.75930356 15.87387556 11.1551091 ], val_grp_loss: [10.63197373 14.89092943 11.28327987], train_hist_grp_loss: [10.88562051 14.0905564  27.28338764], cur_train_grp_loss: [0.09483531 0.12305057 0.23734686], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6832, max_kl_dist_index: 2, max_train_grp_loss:  15.8739, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8909, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:09,604 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  114, train_loss:  13.4339, val_loss:  12.2636, grad_norm: 0.0051, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6536, 0.3485, 0.6833, param: [4.13510086 9.44504708 5.00828553 8.95519233], weights: [0.24534018 0.27921217 0.47544765], train_wt_loss:  40.3018, val_wt_loss: 36.7907, train_grp_loss: [11.75901914 15.87423787 11.15491208], val_grp_loss: [10.63164191 14.891595   11.28323127], train_hist_grp_loss: [10.9804536  14.21360969 27.52073039], cur_train_grp_loss: [0.09483309 0.1230533  0.23734275], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6833, max_kl_dist_index: 2, max_train_grp_loss:  15.8742, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8916, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:10,681 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  115, train_loss:  13.4339, val_loss:  12.2637, grad_norm: 0.0051, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6537, 0.3485, 0.6834, param: [4.13474212 9.44481242 5.00856161 8.95657111], weights: [0.24459822 0.27868224 0.47671953], train_wt_loss:  40.3018, val_wt_loss: 36.7910, train_grp_loss: [11.7587258  15.87461034 11.1547113 ], val_grp_loss: [10.63130237 14.89227583 11.28317975], train_hist_grp_loss: [11.0752844  14.3366658  27.75806894], cur_train_grp_loss: [0.0948308  0.12305611 0.23733855], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6834, max_kl_dist_index: 2, max_train_grp_loss:  15.8746, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8923, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:11,694 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  116, train_loss:  13.4339, val_loss:  12.2638, grad_norm: 0.0052, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6537, 0.3485, 0.6834, param: [4.13437938 9.44458566 5.00883411 8.95795899], weights: [0.24385689 0.27815152 0.47799159], train_wt_loss:  40.3018, val_wt_loss: 36.7913, train_grp_loss: [11.75842355 15.87499297 11.15450677], val_grp_loss: [10.63095511 14.89297192 11.28312532], train_hist_grp_loss: [11.17011283 14.4597248  27.99540323], cur_train_grp_loss: [0.09482843 0.12305899 0.23733428], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6834, max_kl_dist_index: 2, max_train_grp_loss:  15.8750, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8930, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:12,701 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  117, train_loss:  13.4339, val_loss:  12.2639, grad_norm: 0.0052, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6538, 0.3486, 0.6835, param: [4.13401263 9.44436678 5.009103   8.95935597], weights: [0.24311618 0.27762002 0.47926381], train_wt_loss:  40.3018, val_wt_loss: 36.7916, train_grp_loss: [11.75811239 15.87538574 11.15429849], val_grp_loss: [10.63060015 14.89368327 11.28306798], train_hist_grp_loss: [11.26493883 14.58278676 28.23273316], cur_train_grp_loss: [0.094826   0.12306196 0.23732993], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6835, max_kl_dist_index: 2, max_train_grp_loss:  15.8754, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8937, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:13,757 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  118, train_loss:  13.4340, val_loss:  12.2640, grad_norm: 0.0052, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6539, 0.3486, 0.6836, param: [4.13364188 9.44415577 5.0093683  8.96076203], weights: [0.2423761  0.27708774 0.48053616], train_wt_loss:  40.3019, val_wt_loss: 36.7919, train_grp_loss: [11.75779233 15.87578868 11.15408647], val_grp_loss: [10.63023749 14.89440987 11.28300774], train_hist_grp_loss: [11.35976232 14.70585176 28.47005866], cur_train_grp_loss: [0.09482349 0.12306501 0.2373255 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6836, max_kl_dist_index: 2, max_train_grp_loss:  15.8758, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8944, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:14,792 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  119, train_loss:  13.4340, val_loss:  12.2641, grad_norm: 0.0053, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6539, 0.3487, 0.6837, param: [4.13326713 9.44395261 5.00962998 8.96217717], weights: [0.24163665 0.2765547  0.48180864], train_wt_loss:  40.3019, val_wt_loss: 36.7922, train_grp_loss: [11.75746337 15.87620176 11.1538707 ], val_grp_loss: [10.62986714 14.89515174 11.2829446 ], train_hist_grp_loss: [11.45458322 14.82891989 28.70737965], cur_train_grp_loss: [0.09482091 0.12306813 0.23732099], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6837, max_kl_dist_index: 2, max_train_grp_loss:  15.8762, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8952, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:15,821 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  120, train_loss:  13.4340, val_loss:  12.2642, grad_norm: 0.0053, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6540, 0.3487, 0.6838, param: [4.13288837 9.4437573  5.00988804 8.96360137], weights: [0.24089786 0.27602091 0.48308123], train_wt_loss:  40.3019, val_wt_loss: 36.7925, train_grp_loss: [11.75712551 15.876625   11.1536512 ], val_grp_loss: [10.6294891  14.89590886 11.28287856], train_hist_grp_loss: [11.54940148 14.95199122 28.94469604], cur_train_grp_loss: [0.09481825 0.12307133 0.2373164 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6838, max_kl_dist_index: 2, max_train_grp_loss:  15.8766, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8959, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:16,852 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  121, train_loss:  13.4340, val_loss:  12.2643, grad_norm: 0.0053, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6541, 0.3488, 0.6839, param: [4.13250561 9.44356982 5.01014246 8.96503463], weights: [0.24015972 0.27548637 0.4843539 ], train_wt_loss:  40.3019, val_wt_loss: 36.7928, train_grp_loss: [11.75677877 15.87705839 11.15342798], val_grp_loss: [10.62910339 14.89668123 11.28280963], train_hist_grp_loss: [11.644217   15.07506584 29.18200777], cur_train_grp_loss: [0.09481553 0.12307461 0.23731173], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6839, max_kl_dist_index: 2, max_train_grp_loss:  15.8771, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8967, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:17,894 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  122, train_loss:  13.4340, val_loss:  12.2644, grad_norm: 0.0054, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6541, 0.3488, 0.6840, param: [4.13211884 9.44339016 5.01039325 8.96647694], weights: [0.23942225 0.2749511  0.48562665], train_wt_loss:  40.3019, val_wt_loss: 36.7931, train_grp_loss: [11.75642315 15.87750194 11.15320103], val_grp_loss: [10.62871    14.89746886 11.28273782], train_hist_grp_loss: [11.73902974 15.19814381 29.41931475], cur_train_grp_loss: [0.09481273 0.12307797 0.23730698], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6840, max_kl_dist_index: 2, max_train_grp_loss:  15.8775, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8975, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:18,902 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  123, train_loss:  13.4340, val_loss:  12.2645, grad_norm: 0.0054, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6542, 0.3489, 0.6840, param: [4.13172806 9.44321831 5.01064039 8.96792828], weights: [0.23868544 0.27441511 0.48689945], train_wt_loss:  40.3020, val_wt_loss: 36.7935, train_grp_loss: [11.75605866 15.87795563 11.15297036], val_grp_loss: [10.62830896 14.89827174 11.28266312], train_hist_grp_loss: [11.8338396  15.32122522 29.6566169 ], cur_train_grp_loss: [0.09480986 0.12308141 0.23730215], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6840, max_kl_dist_index: 2, max_train_grp_loss:  15.8780, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8983, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:19,974 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  124, train_loss:  13.4340, val_loss:  12.2646, grad_norm: 0.0054, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6543, 0.3489, 0.6841, param: [4.13133328 9.44305426 5.01088388 8.96938864], weights: [0.23794931 0.2738784  0.48817228], train_wt_loss:  40.3020, val_wt_loss: 36.7938, train_grp_loss: [11.7556853  15.87841948 11.15273598], val_grp_loss: [10.62790026 14.89908986 11.28258555], train_hist_grp_loss: [11.92864653 15.44431015 29.89391414], cur_train_grp_loss: [0.09480692 0.12308493 0.23729724], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6841, max_kl_dist_index: 2, max_train_grp_loss:  15.8784, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8991, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:05:20,992 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  125, train_loss:  13.4340, val_loss:  12.2647, grad_norm: 0.0055, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6544, 0.3490, 0.6842, param: [4.13093448 9.44289799 5.01112371 8.97085802], weights: [0.23721387 0.27334099 0.48944514], train_wt_loss:  40.3020, val_wt_loss: 36.7941, train_grp_loss: [11.75530308 15.87889348 11.1524979 ], val_grp_loss: [10.62748391 14.89992322 11.28250511], train_hist_grp_loss: [12.02345044 15.56739867 30.1312064 ], cur_train_grp_loss: [0.09480391 0.12308852 0.23729225], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6842, max_kl_dist_index: 2, max_train_grp_loss:  15.8789, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8999, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2373, max_cur_train_grp_loss_index: 2, 
