2024-10-07 01:06:45,661 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2023
2024-10-07 01:06:45,663 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:06:45,663 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:06:45,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:06:45,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:06:45,755 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:06:45,973 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:06:46,203 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:06:47,435 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2166, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6777, param: [ 4.89950164  6.9788959   5.67511288 10.23466789], weights: [0.3322965  0.33244357 0.33525993], train_wt_loss:  37.8784, val_wt_loss: 36.6497, train_grp_loss: [11.44673755 13.75198256 13.00542884], val_grp_loss: [12.59492607 12.82818821 11.2247546 ], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6777, max_kl_dist_index: 2, max_train_grp_loss:  13.7520, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8282, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:33,505 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  102, train_loss:  12.6276, val_loss:  12.2352, grad_norm: 0.0093, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6776, 0.3246, 0.6766, param: [ 4.84562811  6.82473561  5.78332517 10.30329182], weights: [0.24342392 0.27176651 0.48480957], train_wt_loss:  37.8829, val_wt_loss: 36.7056, train_grp_loss: [11.50108357 13.69843551 13.00066143], val_grp_loss: [12.65453352 12.79449413 11.25491813], train_hist_grp_loss: [ 9.14496609 11.89843633 26.36875936], cur_train_grp_loss: [0.0884707  0.11511046 0.25491968], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 0, max_train_grp_loss:  13.6984, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7945, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:34,516 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  103, train_loss:  12.6277, val_loss:  12.2354, grad_norm: 0.0094, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6776, 0.3247, 0.6767, param: [ 4.84474376  6.82345562  5.78425214 10.30510008], weights: [0.24256806 0.27109976 0.48633218], train_wt_loss:  37.8830, val_wt_loss: 36.7063, train_grp_loss: [11.50096207 13.69874311 13.0004152 ], val_grp_loss: [12.65451656 12.79518084 11.25492758], train_hist_grp_loss: [ 9.23343596 12.01354924 26.62367429], cur_train_grp_loss: [0.08846987 0.1151129  0.25491493], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 0, max_train_grp_loss:  13.6987, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7952, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:35,540 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  104, train_loss:  12.6277, val_loss:  12.2357, grad_norm: 0.0095, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6777, 0.3247, 0.6767, param: [ 4.84385196  6.8221795   5.78517612 10.30693241], weights: [0.24171295 0.27043215 0.4878549 ], train_wt_loss:  37.8831, val_wt_loss: 36.7070, train_grp_loss: [11.50082702 13.69906811 13.0001648 ], val_grp_loss: [12.6544871  12.79588899 11.25493117], train_hist_grp_loss: [ 9.3219049  12.12866472 26.87858439], cur_train_grp_loss: [0.08846894 0.11511549 0.2549101 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6777, max_kl_dist_index: 0, max_train_grp_loss:  13.6991, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7959, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:36,597 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  105, train_loss:  12.6277, val_loss:  12.2359, grad_norm: 0.0096, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6777, 0.3247, 0.6768, param: [ 4.8429527   6.82090723  5.78609709 10.30878889], weights: [0.24085858 0.26976369 0.48937772], train_wt_loss:  37.8831, val_wt_loss: 36.7077, train_grp_loss: [11.50067839 13.69941055 12.9999102 ], val_grp_loss: [12.65444509 12.79661862 11.2549289 ], train_hist_grp_loss: [ 9.4103728  12.24378294 27.13348958], cur_train_grp_loss: [0.0884679  0.11511822 0.25490519], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6777, max_kl_dist_index: 0, max_train_grp_loss:  13.6994, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7966, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:37,645 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  106, train_loss:  12.6277, val_loss:  12.2361, grad_norm: 0.0097, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6778, 0.3248, 0.6769, param: [ 4.84204597  6.81963879  5.78701505 10.31066956], weights: [0.24000498 0.2690944  0.49090061], train_wt_loss:  37.8832, val_wt_loss: 36.7084, train_grp_loss: [11.50051617 13.69977046 12.9996514 ], val_grp_loss: [12.65439053 12.79736977 11.25492077], train_hist_grp_loss: [ 9.49883956 12.35890404 27.38838978], cur_train_grp_loss: [0.08846676 0.1151211  0.2549002 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6778, max_kl_dist_index: 0, max_train_grp_loss:  13.6998, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7974, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:38,690 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  107, train_loss:  12.6278, val_loss:  12.2364, grad_norm: 0.0098, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6779, 0.3248, 0.6769, param: [ 4.84113173  6.81837414  5.78792997 10.31257448], weights: [0.23915216 0.2684243  0.49242354], train_wt_loss:  37.8833, val_wt_loss: 36.7091, train_grp_loss: [11.50034033 13.7001479  12.9993884 ], val_grp_loss: [12.6543234  12.79814251 11.25490678], train_hist_grp_loss: [ 9.58730506 12.47402816 27.64328491], cur_train_grp_loss: [0.08846551 0.11512412 0.25489513], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6779, max_kl_dist_index: 0, max_train_grp_loss:  13.7001, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7981, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:39,742 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  108, train_loss:  12.6278, val_loss:  12.2366, grad_norm: 0.0099, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6779, 0.3249, 0.6770, param: [ 4.84020999  6.81711326  5.78884185 10.3145037 ], weights: [0.23830013 0.26775339 0.49394647], train_wt_loss:  37.8834, val_wt_loss: 36.7098, train_grp_loss: [11.50015086 13.70054288 12.99912118], val_grp_loss: [12.65424368 12.79893687 11.25488692], train_hist_grp_loss: [ 9.67576922 12.58915546 27.89817487], cur_train_grp_loss: [0.08846416 0.11512729 0.25488997], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6779, max_kl_dist_index: 0, max_train_grp_loss:  13.7005, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7989, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:40,789 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  109, train_loss:  12.6278, val_loss:  12.2368, grad_norm: 0.0100, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6780, 0.3249, 0.6771, param: [ 4.83928073  6.81585613  5.78975067 10.31645728], weights: [0.23744891 0.26708171 0.49546939], train_wt_loss:  37.8835, val_wt_loss: 36.7105, train_grp_loss: [11.49994775 13.70095546 12.99884975], val_grp_loss: [12.65415135 12.79975292 11.2548612 ], train_hist_grp_loss: [ 9.76423192 12.70428607 28.1530596 ], cur_train_grp_loss: [0.0884627  0.11513061 0.25488473], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6780, max_kl_dist_index: 0, max_train_grp_loss:  13.7010, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7998, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:41,803 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  110, train_loss:  12.6279, val_loss:  12.2371, grad_norm: 0.0101, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6780, 0.3250, 0.6771, param: [ 4.83834392  6.81460272  5.79065642 10.31843526], weights: [0.2365985  0.26640925 0.49699225], train_wt_loss:  37.8836, val_wt_loss: 36.7112, train_grp_loss: [11.49973097 13.70138566 12.99857409], val_grp_loss: [12.65404639 12.8005907  11.25482961], train_hist_grp_loss: [ 9.85269306 12.81942015 28.40793901], cur_train_grp_loss: [0.08846114 0.11513408 0.25487941], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6780, max_kl_dist_index: 0, max_train_grp_loss:  13.7014, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8006, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:42,833 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  111, train_loss:  12.6279, val_loss:  12.2373, grad_norm: 0.0102, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6781, 0.3250, 0.6772, param: [ 4.83739957  6.81335301  5.79155909 10.32043771], weights: [0.23574892 0.26573605 0.49851503], train_wt_loss:  37.8837, val_wt_loss: 36.7119, train_grp_loss: [11.49950052 13.70183353 12.99829421], val_grp_loss: [12.65392879 12.80145026 11.25479214], train_hist_grp_loss: [ 9.94115253 12.93455784 28.66281301], cur_train_grp_loss: [0.08845947 0.11513769 0.254874  ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6781, max_kl_dist_index: 0, max_train_grp_loss:  13.7018, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8015, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:43,874 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  112, train_loss:  12.6279, val_loss:  12.2375, grad_norm: 0.0104, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6782, 0.3251, 0.6773, param: [ 4.83644764  6.81210695  5.79245865 10.32246468], weights: [0.23490018 0.26506212 0.5000377 ], train_wt_loss:  37.8838, val_wt_loss: 36.7126, train_grp_loss: [11.49925636 13.7022991  12.99801009], val_grp_loss: [12.65379853 12.80233165 11.2547488 ], train_hist_grp_loss: [10.02961022 13.0496993  28.91768153], cur_train_grp_loss: [0.0884577  0.11514146 0.25486851], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6782, max_kl_dist_index: 0, max_train_grp_loss:  13.7023, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8023, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:44,887 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  113, train_loss:  12.6279, val_loss:  12.2378, grad_norm: 0.0105, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6782, 0.3251, 0.6774, param: [ 4.83548813  6.81086454  5.79335511 10.32451622], weights: [0.23405229 0.26438747 0.50156023], train_wt_loss:  37.8838, val_wt_loss: 36.7133, train_grp_loss: [11.4989985  13.7027824  12.99772173], val_grp_loss: [12.6536556  12.80323492 11.2546996 ], train_hist_grp_loss: [10.11806604 13.16484467 29.17254447], cur_train_grp_loss: [0.08845582 0.11514537 0.25486294], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6782, max_kl_dist_index: 0, max_train_grp_loss:  13.7028, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8032, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:45,924 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  114, train_loss:  12.6280, val_loss:  12.2380, grad_norm: 0.0106, live_grad: 0.0000, reward_err: 0.0105, 0.0186, 0.0013, KL_dist: 0.6783, 0.3251, 0.6775, param: [ 4.83452103  6.80962574  5.79424843 10.32659238], weights: [0.23320528 0.26371212 0.5030826 ], train_wt_loss:  37.8839, val_wt_loss: 36.7140, train_grp_loss: [11.4987269  13.70328349 12.99742912], val_grp_loss: [12.65349997 12.80416013 11.25464452], train_hist_grp_loss: [10.20651987 13.2799941  29.42740176], cur_train_grp_loss: [0.08845383 0.11514943 0.25485729], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6783, max_kl_dist_index: 0, max_train_grp_loss:  13.7033, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8042, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:46,976 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  115, train_loss:  12.6280, val_loss:  12.2382, grad_norm: 0.0107, live_grad: 0.0000, reward_err: 0.0103, 0.0186, 0.0014, KL_dist: 0.6784, 0.3252, 0.6775, param: [ 4.83354631  6.80839052  5.79513862 10.32869322], weights: [0.23235914 0.26303609 0.50460476], train_wt_loss:  37.8840, val_wt_loss: 36.7147, train_grp_loss: [11.49844156 13.70380238 12.99713226], val_grp_loss: [12.65333163 12.80510732 11.25458356], train_hist_grp_loss: [10.29497162 13.39514775 29.68225331], cur_train_grp_loss: [0.08845175 0.11515364 0.25485155], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6784, max_kl_dist_index: 0, max_train_grp_loss:  13.7038, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8051, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2549, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:48,006 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  116, train_loss:  12.6280, val_loss:  12.2385, grad_norm: 0.0108, live_grad: 0.0000, reward_err: 0.0106, 0.0186, 0.0015, KL_dist: 0.6784, 0.3252, 0.6776, param: [ 4.83256396  6.80715886  5.79602565 10.33081878], weights: [0.2315139 0.2623594 0.5061267], train_wt_loss:  37.8841, val_wt_loss: 36.7154, train_grp_loss: [11.49814246 13.70433913 12.99683115], val_grp_loss: [12.65315056 12.80607654 11.25451674], train_hist_grp_loss: [10.38342117 13.51030575 29.93709904], cur_train_grp_loss: [0.08844955 0.115158   0.25484573], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6784, max_kl_dist_index: 0, max_train_grp_loss:  13.7043, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8061, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:49,022 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  117, train_loss:  12.6281, val_loss:  12.2387, grad_norm: 0.0109, live_grad: 0.0000, reward_err: 0.0106, 0.0186, 0.0015, KL_dist: 0.6785, 0.3253, 0.6777, param: [ 4.83157398  6.80593072  5.79690952 10.33296912], weights: [0.23066956 0.26168205 0.50764838], train_wt_loss:  37.8842, val_wt_loss: 36.7162, train_grp_loss: [11.49782959 13.70489376 12.99652577], val_grp_loss: [12.65295676 12.80706785 11.25444404], train_hist_grp_loss: [10.47186842 13.62546826 30.19193887], cur_train_grp_loss: [0.08844725 0.11516251 0.25483983], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6785, max_kl_dist_index: 0, max_train_grp_loss:  13.7049, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8071, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:50,025 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  118, train_loss:  12.6281, val_loss:  12.2390, grad_norm: 0.0110, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6786, 0.3253, 0.6778, param: [ 4.83057633  6.80470608  5.7977902  10.3351443 ], weights: [0.22982615 0.26100408 0.50916978], train_wt_loss:  37.8843, val_wt_loss: 36.7169, train_grp_loss: [11.49750293 13.70546632 12.99621613], val_grp_loss: [12.6527502  12.80808129 11.25436547], train_hist_grp_loss: [10.56031326 13.74063544 30.4467727 ], cur_train_grp_loss: [0.08844484 0.11516717 0.25483384], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6786, max_kl_dist_index: 0, max_train_grp_loss:  13.7055, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8081, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:51,045 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  119, train_loss:  12.6281, val_loss:  12.2392, grad_norm: 0.0111, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6787, 0.3254, 0.6779, param: [ 4.82957102  6.80348491  5.79866769 10.33734435], weights: [0.22898366 0.26032548 0.51069086], train_wt_loss:  37.8844, val_wt_loss: 36.7176, train_grp_loss: [11.49716247 13.70605683 12.99590221], val_grp_loss: [12.65253087 12.80911691 11.25428103], train_hist_grp_loss: [10.64875559 13.85580742 30.70160047], cur_train_grp_loss: [0.08844233 0.11517199 0.25482777], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6787, max_kl_dist_index: 0, max_train_grp_loss:  13.7061, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8091, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:52,050 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  120, train_loss:  12.6282, val_loss:  12.2395, grad_norm: 0.0112, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6787, 0.3254, 0.6780, param: [ 4.82855801  6.80226718  5.79954197 10.33956934], weights: [0.22814211 0.25964629 0.51221159], train_wt_loss:  37.8845, val_wt_loss: 36.7184, train_grp_loss: [11.49680819 13.70666535 12.99558402], val_grp_loss: [12.65229876 12.81017478 11.25419072], train_hist_grp_loss: [10.7371953  13.97098437 30.95642208], cur_train_grp_loss: [0.08843971 0.11517695 0.25482161], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6787, max_kl_dist_index: 0, max_train_grp_loss:  13.7067, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8102, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:53,073 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  121, train_loss:  12.6282, val_loss:  12.2397, grad_norm: 0.0113, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6788, 0.3255, 0.6781, param: [ 4.82753731  6.80105286  5.80041302 10.34181931], weights: [0.22730152 0.25896652 0.51373195], train_wt_loss:  37.8846, val_wt_loss: 36.7191, train_grp_loss: [11.49644008 13.70729191 12.99526154], val_grp_loss: [12.65205384 12.81125492 11.25409454], train_hist_grp_loss: [10.82563229 14.08616643 31.21123746], cur_train_grp_loss: [0.08843699 0.11518206 0.25481537], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6788, max_kl_dist_index: 0, max_train_grp_loss:  13.7073, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8113, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:54,096 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  122, train_loss:  12.6282, val_loss:  12.2400, grad_norm: 0.0115, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6789, 0.3256, 0.6782, param: [ 4.8265089   6.79984192  5.80128084 10.34409432], weights: [0.2264619  0.25828619 0.51525191], train_wt_loss:  37.8847, val_wt_loss: 36.7199, train_grp_loss: [11.49605813 13.70793653 12.99493478], val_grp_loss: [12.65179611 12.81235741 11.2539925 ], train_hist_grp_loss: [10.91406645 14.20135376 31.46604651], cur_train_grp_loss: [0.08843415 0.11518733 0.25480905], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6789, max_kl_dist_index: 0, max_train_grp_loss:  13.7079, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8124, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:55,121 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  123, train_loss:  12.6283, val_loss:  12.2402, grad_norm: 0.0116, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6790, 0.3256, 0.6783, param: [ 4.82547275  6.79863433  5.8021454  10.34639441], weights: [0.22562326 0.2576053  0.51677144], train_wt_loss:  37.8848, val_wt_loss: 36.7206, train_grp_loss: [11.49566232 13.70859927 12.99460373], val_grp_loss: [12.65152556 12.81348228 11.25388459], train_hist_grp_loss: [11.00249766 14.3165465  31.72084915], cur_train_grp_loss: [0.08843122 0.11519274 0.25480264], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6790, max_kl_dist_index: 0, max_train_grp_loss:  13.7086, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8135, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:08:56,184 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  124, train_loss:  12.6283, val_loss:  12.2405, grad_norm: 0.0117, live_grad: 0.0000, reward_err: 0.0104, 0.0186, 0.0015, KL_dist: 0.6790, 0.3257, 0.6784, param: [ 4.82442887  6.79743006  5.8030067  10.34871964], weights: [0.22478561 0.25692389 0.5182905 ], train_wt_loss:  37.8849, val_wt_loss: 36.7214, train_grp_loss: [11.49525265 13.70928015 12.99426839], val_grp_loss: [12.65124217 12.81462958 11.25377083], train_hist_grp_loss: [11.09092583 14.43174482 31.9756453 ], cur_train_grp_loss: [0.08842817 0.11519831 0.25479615], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6790, max_kl_dist_index: 0, max_train_grp_loss:  13.7093, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8146, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2548, max_cur_train_grp_loss_index: 2, 
