2024-10-07 01:28:18,185 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.2,0.1,0.02,2023
2024-10-07 01:28:18,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:28:18,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:28:18,279 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:28:18,280 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:28:18,281 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:28:18,498 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:28:18,730 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:28:19,976 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2165, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.90005407  6.97920771  5.67480389 10.23346092], weights: [0.33281521 0.33288885 0.33429594], train_wt_loss:  37.8784, val_wt_loss: 36.6494, train_grp_loss: [11.44713637 13.75145527 13.00564157], val_grp_loss: [12.59526077 12.82743756 11.2249144 ], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7515, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8274, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:02,513 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  99, train_loss:  12.6265, val_loss:  12.2245, grad_norm: 0.0043, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88271644  6.89818367  5.73047351 10.2389871 ], weights: [0.28960836 0.30564335 0.4047483 ], train_wt_loss:  37.8796, val_wt_loss: 36.6734, train_grp_loss: [11.48965198 13.7049341  13.00821798], val_grp_loss: [12.63898456 12.78609742 11.24663165], train_hist_grp_loss: [ 8.8694858  11.56395407 25.60627886], cur_train_grp_loss: [0.08837973 0.11516993 0.25506343], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7049, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7861, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:03,605 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  100, train_loss:  12.6265, val_loss:  12.2246, grad_norm: 0.0043, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88246175  6.89742704  5.73100769 10.23929127], weights: [0.28917018 0.30534444 0.40548539], train_wt_loss:  37.8796, val_wt_loss: 36.6737, train_grp_loss: [11.48993543 13.7046508  13.00820033], val_grp_loss: [12.63929267 12.78590571 11.24678712], train_hist_grp_loss: [ 8.95786774 11.67912159 25.86134195], cur_train_grp_loss: [0.08838194 0.11516751 0.2550631 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7047, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7859, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:04,618 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  101, train_loss:  12.6266, val_loss:  12.2246, grad_norm: 0.0043, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88220542  6.89667162  5.73154127 10.23960066], weights: [0.28873201 0.3050451  0.40622289], train_wt_loss:  37.8797, val_wt_loss: 36.6739, train_grp_loss: [11.49021582 13.70437138 13.00818176], val_grp_loss: [12.63959798 12.7857187  11.24694125], train_hist_grp_loss: [ 9.04625186 11.79428672 26.1164047 ], cur_train_grp_loss: [0.08838412 0.11516513 0.25506275], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7044, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7857, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:05,643 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  102, train_loss:  12.6266, val_loss:  12.2247, grad_norm: 0.0044, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88194742  6.8959174   5.73207425 10.23991528], weights: [0.28829385 0.30474535 0.4069608 ], train_wt_loss:  37.8797, val_wt_loss: 36.6742, train_grp_loss: [11.49049315 13.70409583 13.00816227], val_grp_loss: [12.6399005  12.78553641 11.24709403], train_hist_grp_loss: [ 9.13463813 11.90944951 26.37146709], cur_train_grp_loss: [0.08838628 0.11516278 0.25506239], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7041, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7855, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:06,693 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  103, train_loss:  12.6266, val_loss:  12.2248, grad_norm: 0.0044, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88168777  6.89516437  5.73260663 10.24023515], weights: [0.28785572 0.30444518 0.40769911], train_wt_loss:  37.8797, val_wt_loss: 36.6745, train_grp_loss: [11.49076743 13.70382415 13.00814185], val_grp_loss: [12.6402002  12.78535883 11.24724546], train_hist_grp_loss: [ 9.22302654 12.02460998 26.6265291 ], cur_train_grp_loss: [0.08838841 0.11516047 0.25506201], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7038, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7854, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:07,708 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  104, train_loss:  12.6266, val_loss:  12.2249, grad_norm: 0.0045, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88142646  6.89441255  5.73313842 10.24056026], weights: [0.2874176  0.30414459 0.40843781], train_wt_loss:  37.8797, val_wt_loss: 36.6748, train_grp_loss: [11.49103864 13.70355636 13.0081205 ], val_grp_loss: [12.6404971  12.78518596 11.24739555], train_hist_grp_loss: [ 9.31141706 12.13976816 26.8815907 ], cur_train_grp_loss: [0.08839052 0.11515819 0.2550616 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7036, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7852, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:08,736 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  105, train_loss:  12.6266, val_loss:  12.2250, grad_norm: 0.0045, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88116348  6.89366192  5.7336696  10.24089063], weights: [0.2869795  0.30384359 0.40917691], train_wt_loss:  37.8797, val_wt_loss: 36.6750, train_grp_loss: [11.49130679 13.70329245 13.00809823], val_grp_loss: [12.64079119 12.78501783 11.24754428], train_hist_grp_loss: [ 9.39980967 12.2549241  27.13665189], cur_train_grp_loss: [0.0883926  0.11515594 0.25506119], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7033, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7850, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:09,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  106, train_loss:  12.6266, val_loss:  12.2251, grad_norm: 0.0046, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88089884  6.89291248  5.73420018 10.24122626], weights: [0.28654142 0.30354217 0.40991641], train_wt_loss:  37.8798, val_wt_loss: 36.6753, train_grp_loss: [11.49157186 13.70303243 13.00807502], val_grp_loss: [12.64108247 12.78485442 11.24769166], train_hist_grp_loss: [ 9.48820433 12.37007782 27.39171264], cur_train_grp_loss: [0.08839467 0.11515372 0.25506075], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7030, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7849, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:10,785 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  107, train_loss:  12.6266, val_loss:  12.2252, grad_norm: 0.0046, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88063254  6.89216424  5.73473016 10.24156717], weights: [0.28610336 0.30324035 0.41065629], train_wt_loss:  37.8798, val_wt_loss: 36.6756, train_grp_loss: [11.49183386 13.7027763  13.00805088], val_grp_loss: [12.64137092 12.78469575 11.24783768], train_hist_grp_loss: [ 9.57660104 12.48522935 27.64677293], cur_train_grp_loss: [0.08839671 0.11515153 0.25506029], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7028, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7847, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:11,820 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  108, train_loss:  12.6266, val_loss:  12.2253, grad_norm: 0.0047, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88036457  6.89141719  5.73525953 10.24191335], weights: [0.28566533 0.30293811 0.41139656], train_wt_loss:  37.8798, val_wt_loss: 36.6759, train_grp_loss: [11.49209278 13.70252408 13.00802581], val_grp_loss: [12.64165655 12.78454183 11.24798235], train_hist_grp_loss: [ 9.66499976 12.60037873 27.90183275], cur_train_grp_loss: [0.08839872 0.11514938 0.25505982], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7025, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7845, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:12,826 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  109, train_loss:  12.6266, val_loss:  12.2254, grad_norm: 0.0047, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.88009493  6.89067134  5.7357883  10.24226482], weights: [0.28522732 0.30263547 0.41213721], train_wt_loss:  37.8798, val_wt_loss: 36.6761, train_grp_loss: [11.49234862 13.70227575 13.00799981], val_grp_loss: [12.64193936 12.78439265 11.24812567], train_hist_grp_loss: [ 9.75340048 12.71552599 28.15689208], cur_train_grp_loss: [0.08840071 0.11514726 0.25505933], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7023, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7844, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:13,841 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  110, train_loss:  12.6266, val_loss:  12.2255, grad_norm: 0.0048, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.87982361  6.88992667  5.73631646 10.24262158], weights: [0.28478935 0.30233242 0.41287824], train_wt_loss:  37.8799, val_wt_loss: 36.6764, train_grp_loss: [11.49260138 13.70203133 13.00797287], val_grp_loss: [12.64221933 12.78424823 11.24826762], train_hist_grp_loss: [ 9.84180316 12.83067116 28.4119509 ], cur_train_grp_loss: [0.08840268 0.11514517 0.25505882], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7020, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7842, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:14,891 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  111, train_loss:  12.6266, val_loss:  12.2256, grad_norm: 0.0048, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.87955063  6.88918318  5.73684401 10.24298365], weights: [0.2843514  0.30202896 0.41361964], train_wt_loss:  37.8799, val_wt_loss: 36.6767, train_grp_loss: [11.49285104 13.70179082 13.00794499], val_grp_loss: [12.64249647 12.78410856 11.24840821], train_hist_grp_loss: [ 9.93020778 12.94581428 28.6670092 ], cur_train_grp_loss: [0.08840463 0.11514312 0.25505829], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7018, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7841, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:15,899 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  112, train_loss:  12.6266, val_loss:  12.2257, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.87927597  6.88844089  5.73737096 10.24335103], weights: [0.28391348 0.3017251  0.41436142], train_wt_loss:  37.8799, val_wt_loss: 36.6770, train_grp_loss: [11.49309762 13.70155422 13.00791617], val_grp_loss: [12.64277078 12.78397367 11.24854744], train_hist_grp_loss: [10.01861433 13.06095538 28.92206694], cur_train_grp_loss: [0.08840655 0.1151411  0.25505774], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7016, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7840, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:16,913 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  113, train_loss:  12.6266, val_loss:  12.2257, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6752, param: [ 4.87899963  6.88769978  5.73789729 10.24372372], weights: [0.28347559 0.30142085 0.41510356], train_wt_loss:  37.8799, val_wt_loss: 36.6772, train_grp_loss: [11.49334109 13.70132155 13.00788642], val_grp_loss: [12.64304224 12.78384354 11.2486853 ], train_hist_grp_loss: [10.10702277 13.1760945  29.17712412], cur_train_grp_loss: [0.08840844 0.11513911 0.25505718], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7013, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7838, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:17,961 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  114, train_loss:  12.6267, val_loss:  12.2258, grad_norm: 0.0049, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6752, param: [ 4.87872161  6.88695985  5.73842301 10.24410174], weights: [0.28303774 0.30111619 0.41584608], train_wt_loss:  37.8800, val_wt_loss: 36.6775, train_grp_loss: [11.49358147 13.70109279 13.00785572], val_grp_loss: [12.64331087 12.7837182  11.2488218 ], train_hist_grp_loss: [10.19543309 13.29123165 29.43218072], cur_train_grp_loss: [0.08841032 0.11513716 0.2550566 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7011, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7837, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:19,030 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  115, train_loss:  12.6267, val_loss:  12.2259, grad_norm: 0.0050, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87844191  6.8862211   5.73894812 10.24448509], weights: [0.28259992 0.30081113 0.41658895], train_wt_loss:  37.8800, val_wt_loss: 36.6778, train_grp_loss: [11.49381874 13.70086797 13.00782408], val_grp_loss: [12.64357664 12.78359763 11.24895693], train_hist_grp_loss: [10.28384526 13.40636688 29.68723671], cur_train_grp_loss: [0.08841217 0.11513523 0.25505599], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7009, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7836, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:20,066 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  116, train_loss:  12.6267, val_loss:  12.2260, grad_norm: 0.0050, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6752, param: [ 4.87816053  6.88548353  5.73947262 10.24487378], weights: [0.28216213 0.30050568 0.41733218], train_wt_loss:  37.8800, val_wt_loss: 36.6781, train_grp_loss: [11.49405291 13.70064708 13.0077915 ], val_grp_loss: [12.64383956 12.78348186 11.2490907 ], train_hist_grp_loss: [10.37225925 13.52150023 29.94229209], cur_train_grp_loss: [0.08841399 0.11513334 0.25505537], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7006, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7835, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:21,082 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  117, train_loss:  12.6267, val_loss:  12.2261, grad_norm: 0.0051, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6751, param: [ 4.87787746  6.88474714  5.7399965  10.24526781], weights: [0.28172439 0.30019984 0.41807577], train_wt_loss:  37.8800, val_wt_loss: 36.6784, train_grp_loss: [11.49428396 13.70043012 13.00775797], val_grp_loss: [12.64409963 12.78337088 11.24922309], train_hist_grp_loss: [10.46067504 13.63663172 30.19734682], cur_train_grp_loss: [0.08841579 0.11513149 0.25505474], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7004, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7834, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:22,128 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  118, train_loss:  12.6267, val_loss:  12.2262, grad_norm: 0.0051, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6751, param: [ 4.87759271  6.88401193  5.74051976 10.24566721], weights: [0.28128668 0.2998936  0.41881971], train_wt_loss:  37.8801, val_wt_loss: 36.6786, train_grp_loss: [11.4945119  13.7002171  13.00772349], val_grp_loss: [12.64435684 12.7832647  11.24935411], train_hist_grp_loss: [10.54909261 13.75176138 30.4524009 ], cur_train_grp_loss: [0.08841757 0.11512966 0.25505408], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7002, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7833, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:23,159 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  119, train_loss:  12.6267, val_loss:  12.2263, grad_norm: 0.0052, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6751, param: [ 4.87730627  6.8832779   5.7410424  10.24607197], weights: [0.28084902 0.29958698 0.419564  ], train_wt_loss:  37.8801, val_wt_loss: 36.6789, train_grp_loss: [11.49473672 13.70000803 13.00768807], val_grp_loss: [12.64461119 12.78316333 11.24948375], train_hist_grp_loss: [10.63751193 13.86688926 30.7074543 ], cur_train_grp_loss: [0.08841932 0.11512787 0.2550534 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7000, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7832, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:24,183 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  120, train_loss:  12.6267, val_loss:  12.2264, grad_norm: 0.0052, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6751, param: [ 4.87701814  6.88254503  5.74156443 10.24648209], weights: [0.2804114  0.29927996 0.42030864], train_wt_loss:  37.8801, val_wt_loss: 36.6792, train_grp_loss: [11.49495842 13.69980291 13.0076517 ], val_grp_loss: [12.64486268 12.78306677 11.24961202], train_hist_grp_loss: [10.72593298 13.98201537 30.96250701], cur_train_grp_loss: [0.08842105 0.11512612 0.25505271], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.6998, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7831, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:30:25,192 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  121, train_loss:  12.6267, val_loss:  12.2265, grad_norm: 0.0053, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3235, 0.6751, param: [ 4.87672831  6.88181334  5.74208584 10.2468976 ], weights: [0.27997382 0.29897256 0.42105362], train_wt_loss:  37.8801, val_wt_loss: 36.6795, train_grp_loss: [11.495177   13.69960174 13.00761437], val_grp_loss: [12.6451113  12.78297503 11.24973891], train_hist_grp_loss: [10.81435574 14.09713977 31.217559  ], cur_train_grp_loss: [0.08842276 0.11512439 0.25505199], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.6996, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7830, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
