2024-10-07 17:08:16,554 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,0.01,2023
2024-10-07 17:08:16,556 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 17:08:16,557 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:08:16,646 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 17:08:16,647 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:08:16,648 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 17:08:16,867 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 17:08:17,097 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:08:18,350 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2164, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.90032933  6.97936371  5.67464935 10.2328601 ], weights: [0.33307434 0.33311119 0.33381446], train_wt_loss:  37.8784, val_wt_loss: 36.6493, train_grp_loss: [11.44733448 13.75119335 13.00574747], val_grp_loss: [12.59542693 12.82706442 11.22499376], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7512, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8271, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:04,668 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  45, train_loss:  12.6262, val_loss:  12.2181, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6767, param: [ 4.89773596  6.95986363  5.68776665 10.22995752], weights: [0.32331893 0.32736571 0.34931536], train_wt_loss:  37.8785, val_wt_loss: 36.6542, train_grp_loss: [11.45944811 13.7374604  13.00706001], val_grp_loss: [12.60760194 12.81385607 11.23099446], train_hist_grp_loss: [ 4.09888005  5.34275065 11.83246918], cur_train_grp_loss: [0.08814764 0.11544324 0.25503991], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7375, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8139, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:05,691 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  46, train_loss:  12.6262, val_loss:  12.2181, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6767, param: [ 4.89766973  6.9594376   5.68805516 10.2299193 ], weights: [0.32310154 0.3272349  0.34966356], train_wt_loss:  37.8785, val_wt_loss: 36.6544, train_grp_loss: [11.45970172 13.73717554 13.00708462], val_grp_loss: [12.6078583  12.81358696 11.23112111], train_hist_grp_loss: [ 4.18702965  5.45819149 12.08750957], cur_train_grp_loss: [0.0881496  0.11544084 0.25504039], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7372, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8136, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:06,741 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  47, train_loss:  12.6262, val_loss:  12.2182, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6767, param: [ 4.89760311  6.95901188  5.68834354 10.22988224], weights: [0.32288413 0.32710395 0.35001192], train_wt_loss:  37.8785, val_wt_loss: 36.6545, train_grp_loss: [11.45995466 13.73689157 13.00710903], val_grp_loss: [12.60811403 12.81331892 11.23124747], train_hist_grp_loss: [ 4.27518121  5.57362994 12.34255044], cur_train_grp_loss: [0.08815155 0.11543845 0.25504087], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7369, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8133, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:07,742 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  48, train_loss:  12.6262, val_loss:  12.2182, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3236, 0.6767, param: [ 4.89753612  6.95858648  5.68863179 10.22984634], weights: [0.32266669 0.32697287 0.35036044], train_wt_loss:  37.8785, val_wt_loss: 36.6546, train_grp_loss: [11.4602069  13.73660849 13.00713323], val_grp_loss: [12.60836914 12.81305196 11.23137353], train_hist_grp_loss: [ 4.3633347   5.68906601 12.5975918 ], cur_train_grp_loss: [0.0881535  0.11543606 0.25504135], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7366, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8131, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:08,758 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  49, train_loss:  12.6262, val_loss:  12.2182, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3236, 0.6767, param: [ 4.89746876  6.9581614   5.68891991 10.22981159], weights: [0.32244923 0.32684165 0.35070911], train_wt_loss:  37.8785, val_wt_loss: 36.6547, train_grp_loss: [11.46045846 13.7363263  13.00715724], val_grp_loss: [12.60862362 12.81278606 11.23149929], train_hist_grp_loss: [ 4.45149014  5.80449969 12.85263363], cur_train_grp_loss: [0.08815544 0.11543368 0.25504183], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7363, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8128, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:09,759 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  50, train_loss:  12.6262, val_loss:  12.2183, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3236, 0.6767, param: [ 4.89740101  6.95773664  5.68920789 10.22977801], weights: [0.32223175 0.3267103  0.35105795], train_wt_loss:  37.8785, val_wt_loss: 36.6548, train_grp_loss: [11.46070933 13.73604501 13.00718104], val_grp_loss: [12.60887747 12.81252124 11.23162475], train_hist_grp_loss: [ 4.53964751  5.919931   13.10767592], cur_train_grp_loss: [0.08815737 0.11543131 0.2550423 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7360, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8125, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:10,772 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  51, train_loss:  12.6262, val_loss:  12.2183, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.89733289  6.95731219  5.68949575 10.22974559], weights: [0.32201425 0.32657882 0.35140693], train_wt_loss:  37.8785, val_wt_loss: 36.6549, train_grp_loss: [11.46095952 13.7357646  13.00720464], val_grp_loss: [12.6091307  12.8122575  11.23174992], train_hist_grp_loss: [ 4.62780682  6.03535995 13.36271869], cur_train_grp_loss: [0.0881593  0.11542895 0.25504277], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7358, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8123, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:11,772 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  52, train_loss:  12.6262, val_loss:  12.2183, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.89726438  6.95688806  5.68978347 10.22971433], weights: [0.32179672 0.3264472  0.35175608], train_wt_loss:  37.8785, val_wt_loss: 36.6550, train_grp_loss: [11.46120902 13.73548509 13.00722804], val_grp_loss: [12.6093833  12.81199482 11.23187479], train_hist_grp_loss: [ 4.71596804  6.15078655 13.61776192], cur_train_grp_loss: [0.08816123 0.11542659 0.25504323], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7355, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8120, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:12,774 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  53, train_loss:  12.6262, val_loss:  12.2184, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.8971955   6.95646424  5.69007106 10.22968423], weights: [0.32157917 0.32631545 0.35210538], train_wt_loss:  37.8785, val_wt_loss: 36.6551, train_grp_loss: [11.46145783 13.73520647 13.00725124], val_grp_loss: [12.60963527 12.81173322 11.23199936], train_hist_grp_loss: [ 4.80413119  6.26621079 13.87280561], cur_train_grp_loss: [0.08816315 0.11542424 0.25504369], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7352, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8117, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:13,787 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  54, train_loss:  12.6262, val_loss:  12.2184, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.89712624  6.95604075  5.69035852 10.2296553 ], weights: [0.3213616  0.32618357 0.35245484], train_wt_loss:  37.8785, val_wt_loss: 36.6553, train_grp_loss: [11.46170595 13.73492875 13.00727423], val_grp_loss: [12.60988661 12.8114727  11.23212364], train_hist_grp_loss: [ 4.89229625  6.38163269 14.12784975], cur_train_grp_loss: [0.08816506 0.1154219  0.25504414], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7349, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8115, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:14,782 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  55, train_loss:  12.6262, val_loss:  12.2185, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.8970566   6.95561756  5.69064585 10.22962754], weights: [0.321144   0.32605155 0.35280445], train_wt_loss:  37.8785, val_wt_loss: 36.6554, train_grp_loss: [11.46195338 13.73465192 13.00729702], val_grp_loss: [12.61013733 12.81121325 11.23224762], train_hist_grp_loss: [ 4.98046322  6.49705226 14.38289434], cur_train_grp_loss: [0.08816697 0.11541957 0.25504459], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7347, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8112, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:15,782 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  56, train_loss:  12.6262, val_loss:  12.2185, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.89698658  6.9551947   5.69093305 10.22960093], weights: [0.32092638 0.32591941 0.35315421], train_wt_loss:  37.8785, val_wt_loss: 36.6555, train_grp_loss: [11.46220012 13.73437598 13.00731961], val_grp_loss: [12.61038741 12.81095488 11.23237129], train_hist_grp_loss: [ 5.06863209  6.61246951 14.63793938], cur_train_grp_loss: [0.08816887 0.11541724 0.25504504], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7344, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8110, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:16,822 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  57, train_loss:  12.6262, val_loss:  12.2185, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.89691618  6.95477215  5.69122011 10.2295755 ], weights: [0.32070874 0.32578712 0.35350413], train_wt_loss:  37.8785, val_wt_loss: 36.6556, train_grp_loss: [11.46244617 13.73410094 13.007342  ], val_grp_loss: [12.61063687 12.81069759 11.23249467], train_hist_grp_loss: [ 5.15680286  6.72788443 14.89298486], cur_train_grp_loss: [0.08817077 0.11541492 0.25504548], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7341, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8107, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:17,831 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  58, train_loss:  12.6262, val_loss:  12.2186, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6765, param: [ 4.8968454   6.95434992  5.69150704 10.22955123], weights: [0.32049108 0.32565471 0.35385421], train_wt_loss:  37.8785, val_wt_loss: 36.6557, train_grp_loss: [11.46269153 13.73382679 13.00736418], val_grp_loss: [12.61088569 12.81044137 11.23261775], train_hist_grp_loss: [ 5.24497552  6.84329704 15.14803078], cur_train_grp_loss: [0.08817266 0.11541261 0.25504592], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7338, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8104, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:18,848 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  59, train_loss:  12.6262, val_loss:  12.2186, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6765, param: [ 4.89677424  6.953928    5.69179384 10.22952814], weights: [0.32027339 0.32552217 0.35420444], train_wt_loss:  37.8785, val_wt_loss: 36.6558, train_grp_loss: [11.46293619 13.73355354 13.00738615], val_grp_loss: [12.61113388 12.81018623 11.23274053], train_hist_grp_loss: [ 5.33315007  6.95870735 15.40307714], cur_train_grp_loss: [0.08817455 0.11541031 0.25504636], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7336, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8102, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:19,844 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  60, train_loss:  12.6262, val_loss:  12.2187, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6765, param: [ 4.8967027   6.9535064   5.69208051 10.22950621], weights: [0.32005569 0.32538949 0.35455482], train_wt_loss:  37.8785, val_wt_loss: 36.6560, train_grp_loss: [11.46318017 13.73328118 13.00740793], val_grp_loss: [12.61138145 12.80993218 11.23286302], train_hist_grp_loss: [ 5.42132651  7.07411537 15.65812393], cur_train_grp_loss: [0.08817643 0.11540801 0.25504679], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7333, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8099, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:20,822 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  61, train_loss:  12.6262, val_loss:  12.2187, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6765, param: [ 4.89663078  6.95308512  5.69236704 10.22948545], weights: [0.31983796 0.32525668 0.35490536], train_wt_loss:  37.8785, val_wt_loss: 36.6561, train_grp_loss: [11.46342345 13.73300972 13.0074295 ], val_grp_loss: [12.61162837 12.8096792  11.2329852 ], train_hist_grp_loss: [ 5.50950482  7.18952109 15.91317114], cur_train_grp_loss: [0.08817831 0.11540572 0.25504721], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7330, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8097, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:21,814 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  62, train_loss:  12.6262, val_loss:  12.2187, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6765, param: [ 4.89655848  6.95266415  5.69265345 10.22946587], weights: [0.31962021 0.32512374 0.35525605], train_wt_loss:  37.8785, val_wt_loss: 36.6562, train_grp_loss: [11.46366604 13.73273916 13.00745086], val_grp_loss: [12.61187467 12.8094273  11.23310708], train_hist_grp_loss: [ 5.597685    7.30492453 16.16821878], cur_train_grp_loss: [0.08818018 0.11540344 0.25504764], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7327, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8094, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:22,837 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  63, train_loss:  12.6262, val_loss:  12.2188, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6765, param: [ 4.89648579  6.9522435   5.69293972 10.22944745], weights: [0.31940244 0.32499067 0.35560689], train_wt_loss:  37.8785, val_wt_loss: 36.6563, train_grp_loss: [11.46390794 13.7324695  13.00747202], val_grp_loss: [12.61212034 12.80917648 11.23322866], train_hist_grp_loss: [ 5.68586704  7.4203257  16.42326684], cur_train_grp_loss: [0.08818205 0.11540117 0.25504806], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7325, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8092, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:23,819 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  64, train_loss:  12.6262, val_loss:  12.2188, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89641273  6.95182316  5.69322585 10.22943021], weights: [0.31918465 0.32485746 0.35595788], train_wt_loss:  37.8785, val_wt_loss: 36.6564, train_grp_loss: [11.46414914 13.73220073 13.00749298], val_grp_loss: [12.61236537 12.80892675 11.23334994], train_hist_grp_loss: [ 5.77405095  7.53572461 16.67831531], cur_train_grp_loss: [0.08818391 0.1153989  0.25504847], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7322, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8089, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:24,824 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  65, train_loss:  12.6262, val_loss:  12.2188, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89633928  6.95140314  5.69351186 10.22941415], weights: [0.31896684 0.32472413 0.35630903], train_wt_loss:  37.8785, val_wt_loss: 36.6565, train_grp_loss: [11.46438965 13.73193287 13.00751373], val_grp_loss: [12.61260976 12.80867809 11.23347092], train_hist_grp_loss: [ 5.86223671  7.65112125 16.93336419], cur_train_grp_loss: [0.08818576 0.11539664 0.25504888], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7319, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8087, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:25,830 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  66, train_loss:  12.6262, val_loss:  12.2189, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89626545  6.95098343  5.69379773 10.22939926], weights: [0.31874901 0.32459066 0.35666033], train_wt_loss:  37.8785, val_wt_loss: 36.6566, train_grp_loss: [11.46462946 13.7316659  13.00753427], val_grp_loss: [12.61285353 12.80843052 11.2335916 ], train_hist_grp_loss: [ 5.95042432  7.76651564 17.18841348], cur_train_grp_loss: [0.08818761 0.11539439 0.25504929], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7317, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8084, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:09:26,870 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  67, train_loss:  12.6262, val_loss:  12.2189, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89619124  6.95056404  5.69408347 10.22938555], weights: [0.31853115 0.32445707 0.35701178], train_wt_loss:  37.8785, val_wt_loss: 36.6568, train_grp_loss: [11.46486857 13.73139983 13.00755461], val_grp_loss: [12.61309665 12.80818404 11.23371197], train_hist_grp_loss: [ 6.03861378  7.88190779 17.44346317], cur_train_grp_loss: [0.08818946 0.11539215 0.25504969], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7314, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8082, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
