2024-10-07 17:31:52,557 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.2,0.1,1,2021
2024-10-07 17:31:52,559 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 17:31:52,559 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:31:52,647 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 17:31:52,648 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:31:52,649 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 17:31:52,858 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 17:31:53,086 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:31:54,297 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1566, val_loss:  12.4246, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0098, 0.0149, 0.0001, KL_dist: 0.6659, 0.3100, 0.6608, param: [5.43158951 8.3444196  5.16696908 8.70178998], weights: [0.31016477 0.30659363 0.38324159], train_wt_loss:  36.4697, val_wt_loss: 37.2738, train_grp_loss: [11.74866721 13.14550239 10.70395786], val_grp_loss: [12.62047609 12.53046358 12.12225306], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0149, max_reward_err_index: 1, max_kl_dist:  0.6659, max_kl_dist_index: 0, max_train_grp_loss:  13.1455, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6205, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:39,566 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  45, train_loss:  12.7455, val_loss:  13.1501, grad_norm: 0.3279, live_grad: 0.0000, reward_err: 0.0103, 0.0268, 0.0023, KL_dist: 0.9191, 0.4651, 0.9329, param: [ 5.09500307  7.08073038  6.49424816 13.19451062], weights: [0.00456821 0.00975536 0.98567642], train_wt_loss:  38.2364, val_wt_loss: 39.4504, train_grp_loss: [11.76892775 14.7067685  10.28355796], val_grp_loss: [12.69763938 14.4478957  12.30622251], train_hist_grp_loss: [4.37113643 5.12983098 9.74534216], cur_train_grp_loss: [0.09412945 0.11749636 0.20568204], max_reward_err:  0.0268, max_reward_err_index: 1, max_kl_dist:  0.9329, max_kl_dist_index: 2, max_train_grp_loss:  14.7068, max_train_grp_loss_index: 1, max_val_grp_loss:  14.4479, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2057, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:40,562 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  46, train_loss:  12.7541, val_loss:  13.1596, grad_norm: 0.3303, live_grad: 0.0000, reward_err: 0.0103, 0.0273, 0.0023, KL_dist: 0.9209, 0.4667, 0.9350, param: [ 5.09069346  7.05894527  6.49969027 13.23919059], weights: [0.00409148 0.00894509 0.98696343], train_wt_loss:  38.2623, val_wt_loss: 39.4788, train_grp_loss: [11.77144294 14.7251747  10.28309419], val_grp_loss: [12.6980024  14.47220486 12.30994201], train_hist_grp_loss: [4.46528785 5.24748513 9.95101332], cur_train_grp_loss: [0.09415142 0.11765415 0.20567116], max_reward_err:  0.0273, max_reward_err_index: 1, max_kl_dist:  0.9350, max_kl_dist_index: 2, max_train_grp_loss:  14.7252, max_train_grp_loss_index: 1, max_val_grp_loss:  14.4722, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2057, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:41,544 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  47, train_loss:  12.7621, val_loss:  13.1684, grad_norm: 0.3325, live_grad: 0.0000, reward_err: 0.0103, 0.0275, 0.0023, KL_dist: 0.9227, 0.4681, 0.9369, param: [ 5.08670955  7.03863399  6.504578   13.2806716 ], weights: [0.00366417 0.00820242 0.98813341], train_wt_loss:  38.2864, val_wt_loss: 39.5051, train_grp_loss: [11.77373798 14.74233072 10.28269934], val_grp_loss: [12.69827553 14.49488134 12.31337096], train_hist_grp_loss: [ 4.55945939  5.36528653 10.1566752 ], cur_train_grp_loss: [0.09417154 0.1178014  0.20566188], max_reward_err:  0.0275, max_reward_err_index: 1, max_kl_dist:  0.9369, max_kl_dist_index: 2, max_train_grp_loss:  14.7423, max_train_grp_loss_index: 1, max_val_grp_loss:  14.4949, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2057, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:42,524 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  48, train_loss:  12.7696, val_loss:  13.1765, grad_norm: 0.3344, live_grad: 0.0000, reward_err: 0.0105, 0.0278, 0.0025, KL_dist: 0.9243, 0.4695, 0.9387, param: [ 5.08302998  7.01973616  6.50896381 13.31913623], weights: [0.00328121 0.00752168 0.9891971 ], train_wt_loss:  38.3088, val_wt_loss: 39.5296, train_grp_loss: [11.77582467 14.75830302 10.28236351], val_grp_loss: [12.69846773 14.51600663 12.31652663], train_hist_grp_loss: [ 4.6536493   5.48322517 10.36232919], cur_train_grp_loss: [0.0941899  0.11793865 0.20565399], max_reward_err:  0.0278, max_reward_err_index: 1, max_kl_dist:  0.9387, max_kl_dist_index: 2, max_train_grp_loss:  14.7583, max_train_grp_loss_index: 1, max_val_grp_loss:  14.5160, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2057, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:43,530 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  49, train_loss:  12.7765, val_loss:  13.1841, grad_norm: 0.3363, live_grad: 0.0000, reward_err: 0.0105, 0.0283, 0.0025, KL_dist: 0.9258, 0.4707, 0.9404, param: [ 5.07963422  7.00218705  6.5128959  13.35476404], weights: [0.00293806 0.00689769 0.99016425], train_wt_loss:  38.3296, val_wt_loss: 39.5522, train_grp_loss: [11.77771545 14.77315728 10.28207816], val_grp_loss: [12.69858768 14.53566249 12.31942623], train_hist_grp_loss: [ 4.74785589  5.60129159 10.56797646], cur_train_grp_loss: [0.0942066  0.11806642 0.20564727], max_reward_err:  0.0283, max_reward_err_index: 1, max_kl_dist:  0.9404, max_kl_dist_index: 2, max_train_grp_loss:  14.7732, max_train_grp_loss_index: 1, max_val_grp_loss:  14.5357, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:44,513 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  50, train_loss:  12.7830, val_loss:  13.1911, grad_norm: 0.3379, live_grad: 0.0000, reward_err: 0.0105, 0.0285, 0.0025, KL_dist: 0.9271, 0.4719, 0.9419, param: [ 5.07650266  6.98591914  6.51641843 13.3877303 ], weights: [0.00263062 0.00632568 0.9910437 ], train_wt_loss:  38.3489, val_wt_loss: 39.5732, train_grp_loss: [11.77942311 14.78695798 10.2818359 ], val_grp_loss: [12.69864372 14.55393014 12.32208669], train_hist_grp_loss: [ 4.84207762  5.71947685 10.77361802], cur_train_grp_loss: [0.09422172 0.11818526 0.20564156], max_reward_err:  0.0285, max_reward_err_index: 1, max_kl_dist:  0.9419, max_kl_dist_index: 2, max_train_grp_loss:  14.7870, max_train_grp_loss_index: 1, max_val_grp_loss:  14.5539, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:45,532 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  51, train_loss:  12.7889, val_loss:  13.1975, grad_norm: 0.3394, live_grad: 0.0000, reward_err: 0.0105, 0.0285, 0.0025, KL_dist: 0.9284, 0.4730, 0.9434, param: [ 5.0736166   6.97086331  6.51957175 13.41820496], weights: [0.0023552  0.00580131 0.9918435 ], train_wt_loss:  38.3667, val_wt_loss: 39.5926, train_grp_loss: [11.78096051 14.79976799 10.28163039], val_grp_loss: [12.69864373 14.57088956 12.32452452], train_hist_grp_loss: [ 4.936313    5.83777252 10.97925474], cur_train_grp_loss: [0.09423538 0.11829566 0.20563672], max_reward_err:  0.0285, max_reward_err_index: 1, max_kl_dist:  0.9434, max_kl_dist_index: 2, max_train_grp_loss:  14.7998, max_train_grp_loss_index: 1, max_val_grp_loss:  14.5709, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:46,523 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  52, train_loss:  12.7944, val_loss:  13.2035, grad_norm: 0.3408, live_grad: 0.0000, reward_err: 0.0105, 0.0291, 0.0025, KL_dist: 0.9295, 0.4740, 0.9447, param: [ 5.07095837  6.95694999  6.5223926  13.44635181], weights: [0.00210849 0.00532058 0.99257093], train_wt_loss:  38.3832, val_wt_loss: 39.6105, train_grp_loss: [11.7823404  14.81164824 10.28145619], val_grp_loss: [12.69859511 14.58661898 12.32675565], train_hist_grp_loss: [ 5.03056069  5.95617066 11.18488735], cur_train_grp_loss: [0.09424768 0.11839814 0.20563261], max_reward_err:  0.0291, max_reward_err_index: 1, max_kl_dist:  0.9447, max_kl_dist_index: 2, max_train_grp_loss:  14.8116, max_train_grp_loss_index: 1, max_val_grp_loss:  14.5866, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:47,501 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  53, train_loss:  12.7995, val_loss:  13.2090, grad_norm: 0.3421, live_grad: 0.0000, reward_err: 0.0105, 0.0291, 0.0025, KL_dist: 0.9306, 0.4749, 0.9459, param: [ 5.06851127  6.94411001  6.52491442 13.4723279 ], weights: [0.00188753 0.00487984 0.99323263], train_wt_loss:  38.3984, val_wt_loss: 39.6270, train_grp_loss: [11.78357519 14.82265746 10.28130861], val_grp_loss: [12.69850473 14.60119435 12.32879536], train_hist_grp_loss: [ 5.12481941  6.07466385 11.39051647], cur_train_grp_loss: [0.09425872 0.11849319 0.20562912], max_reward_err:  0.0291, max_reward_err_index: 1, max_kl_dist:  0.9459, max_kl_dist_index: 2, max_train_grp_loss:  14.8227, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6012, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:48,489 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  54, train_loss:  12.8042, val_loss:  13.2141, grad_norm: 0.3433, live_grad: 0.0000, reward_err: 0.0105, 0.0295, 0.0025, KL_dist: 0.9316, 0.4757, 0.9470, param: [ 5.06625958  6.93227536  6.52716754 13.49628312], weights: [0.00168964 0.00447575 0.99383461], train_wt_loss:  38.4125, val_wt_loss: 39.6422, train_grp_loss: [11.78467689 14.83285204 10.28118366], val_grp_loss: [12.69837893 14.61468905 12.3306582 ], train_hist_grp_loss: [ 5.21908801  6.19324511 11.59614265], cur_train_grp_loss: [0.0942686  0.11858126 0.20562617], max_reward_err:  0.0295, max_reward_err_index: 1, max_kl_dist:  0.9470, max_kl_dist_index: 2, max_train_grp_loss:  14.8329, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6147, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:49,528 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  55, train_loss:  12.8085, val_loss:  13.2187, grad_norm: 0.3443, live_grad: 0.0000, reward_err: 0.0105, 0.0299, 0.0025, KL_dist: 0.9325, 0.4765, 0.9480, param: [ 5.06418859  6.92137978  6.52917943 13.5183599 ], weights: [0.00151243 0.00410524 0.99438233], train_wt_loss:  38.4255, val_wt_loss: 39.6562, train_grp_loss: [11.78565698 14.84228588 10.28107793], val_grp_loss: [12.69822351 14.62717359 12.33235796], train_hist_grp_loss: [ 5.31336543  6.31190792 11.80176632], cur_train_grp_loss: [0.09427742 0.11866282 0.20562367], max_reward_err:  0.0299, max_reward_err_index: 1, max_kl_dist:  0.9480, max_kl_dist_index: 2, max_train_grp_loss:  14.8423, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6272, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:50,523 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  56, train_loss:  12.8125, val_loss:  13.2230, grad_norm: 0.3453, live_grad: 0.0000, reward_err: 0.0105, 0.0306, 0.0025, KL_dist: 0.9333, 0.4772, 0.9489, param: [ 5.06228451  6.91135921  6.53097495 13.53869313], weights: [0.00135376 0.0037655  0.99488074], train_wt_loss:  38.4374, val_wt_loss: 39.6691, train_grp_loss: [11.78652633 14.85101029 10.28098851], val_grp_loss: [12.69804371 14.6387154  12.33390762], train_hist_grp_loss: [ 5.40765068  6.43064621 12.00738788], cur_train_grp_loss: [0.09428526 0.11873829 0.20562156], max_reward_err:  0.0306, max_reward_err_index: 1, max_kl_dist:  0.9489, max_kl_dist_index: 2, max_train_grp_loss:  14.8510, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6387, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:51,513 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  57, train_loss:  12.8161, val_loss:  13.2270, grad_norm: 0.3462, live_grad: 0.0000, reward_err: 0.0105, 0.0306, 0.0025, KL_dist: 0.9340, 0.4779, 0.9498, param: [ 5.06053448  6.90215213  6.53257654 13.55741009], weights: [0.00121169 0.00345397 0.99533434], train_wt_loss:  38.4484, val_wt_loss: 39.6810, train_grp_loss: [11.78729521 14.85907399 10.28091291], val_grp_loss: [12.69784428 14.64937872 12.33531936], train_hist_grp_loss: [ 5.50194289  6.54945429 12.21300765], cur_train_grp_loss: [0.09429221 0.11880808 0.20561977], max_reward_err:  0.0306, max_reward_err_index: 1, max_kl_dist:  0.9498, max_kl_dist_index: 2, max_train_grp_loss:  14.8591, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6494, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:52,493 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  58, train_loss:  12.8195, val_loss:  13.2306, grad_norm: 0.3470, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9347, 0.4785, 0.9506, param: [ 5.05892653  6.89369981  6.53400444 13.57463052], weights: [0.00108449 0.0031683  0.99574721], train_wt_loss:  38.4585, val_wt_loss: 39.6919, train_grp_loss: [11.78797319 14.86652307 10.28084901], val_grp_loss: [12.69762946 14.65922454 12.33660458], train_hist_grp_loss: [ 5.59624125  6.66832688 12.41862591], cur_train_grp_loss: [0.09429836 0.11887259 0.20561826], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9506, max_kl_dist_index: 2, max_train_grp_loss:  14.8665, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6592, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:53,542 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  59, train_loss:  12.8226, val_loss:  13.2340, grad_norm: 0.3477, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9354, 0.4791, 0.9513, param: [ 5.05744952  6.88594647  6.53527688 13.59046681], weights: [9.70613402e-04 2.90631802e-03 9.96123069e-01], train_wt_loss:  38.4679, val_wt_loss: 39.7019, train_grp_loss: [11.78856921 14.87340101 10.28079504], val_grp_loss: [12.69740302 14.66831054 12.33777389], train_hist_grp_loss: [ 5.69054504  6.78725907 12.62424289], cur_train_grp_loss: [0.09430379 0.11893218 0.20561698], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9513, max_kl_dist_index: 2, max_train_grp_loss:  14.8734, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6683, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:54,520 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  60, train_loss:  12.8255, val_loss:  13.2370, grad_norm: 0.3484, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9360, 0.4796, 0.9520, param: [ 5.05609311  6.87883937  6.53641027 13.60502413], weights: [8.68670925e-04 2.66606013e-03 9.96465269e-01], train_wt_loss:  38.4764, val_wt_loss: 39.7111, train_grp_loss: [11.78909152 14.87974876 10.28074946], val_grp_loss: [12.69716829 14.67669118 12.33883715], train_hist_grp_loss: [ 5.78485359  6.90624628 12.82985879], cur_train_grp_loss: [0.09430855 0.11898721 0.2056159 ], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9520, max_kl_dist_index: 2, max_train_grp_loss:  14.8797, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6767, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:55,543 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  61, train_loss:  12.8281, val_loss:  13.2398, grad_norm: 0.3490, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9365, 0.4801, 0.9526, param: [ 5.05484773  6.87232884  6.53741935 13.61840072], weights: [7.77415356e-04 2.44571480e-03 9.96776870e-01], train_wt_loss:  38.4843, val_wt_loss: 39.7195, train_grp_loss: [11.78954773 14.88560477 10.28071097], val_grp_loss: [12.69692817 14.68441765 12.33980349], train_hist_grp_loss: [ 5.87916633  7.02528427 13.03547378], cur_train_grp_loss: [0.09431273 0.11903799 0.20561499], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9526, max_kl_dist_index: 2, max_train_grp_loss:  14.8856, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6844, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:56,526 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  62, train_loss:  12.8305, val_loss:  13.2424, grad_norm: 0.3495, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9370, 0.4805, 0.9532, param: [ 5.0537045   6.86636829  6.53831736 13.63068815], weights: [6.95729953e-04 2.24362465e-03 9.97060645e-01], train_wt_loss:  38.4915, val_wt_loss: 39.7273, train_grp_loss: [11.78994483 14.89100508 10.28067849], val_grp_loss: [12.69668522 14.69153803 12.34068135], train_hist_grp_loss: [ 5.97348271  7.14436911 13.241088  ], cur_train_grp_loss: [0.09431638 0.11908484 0.20561422], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9532, max_kl_dist_index: 2, max_train_grp_loss:  14.8910, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6915, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:57,500 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  63, train_loss:  12.8327, val_loss:  13.2448, grad_norm: 0.3501, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9374, 0.4809, 0.9537, param: [ 5.05265521  6.86091411  6.5391162  13.64197163], weights: [6.22614018e-04 2.05827113e-03 9.97319115e-01], train_wt_loss:  38.4982, val_wt_loss: 39.7344, train_grp_loss: [11.79028921 14.89598342 10.28065107], val_grp_loss: [12.6964416  14.69809735 12.3414785 ], train_hist_grp_loss: [ 6.06780227  7.26349715 13.44670157], cur_train_grp_loss: [0.09431956 0.11912804 0.20561357], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9537, max_kl_dist_index: 2, max_train_grp_loss:  14.8960, max_train_grp_loss_index: 1, max_val_grp_loss:  14.6981, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:58,491 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  64, train_loss:  12.8348, val_loss:  13.2470, grad_norm: 0.3505, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9379, 0.4813, 0.9542, param: [ 5.0516923   6.85592564  6.53982651 13.65233033], weights: [5.57170959e-04 1.88826284e-03 9.97554566e-01], train_wt_loss:  38.5043, val_wt_loss: 39.7409, train_grp_loss: [11.79058669 14.90057129 10.28062794], val_grp_loss: [12.6961992 14.7041377 12.3422021], train_hist_grp_loss: [ 6.16212458  7.38266501 13.65231459], cur_train_grp_loss: [0.09432231 0.11916787 0.20561302], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9542, max_kl_dist_index: 2, max_train_grp_loss:  14.9006, max_train_grp_loss_index: 1, max_val_grp_loss:  14.7041, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:32:59,475 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  65, train_loss:  12.8366, val_loss:  13.2490, grad_norm: 0.3509, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9382, 0.4816, 0.9546, param: [ 5.05080876  6.85136504  6.54045785 13.66183766], weights: [4.98597557e-04 1.73232477e-03 9.97769078e-01], train_wt_loss:  38.5099, val_wt_loss: 39.7469, train_grp_loss: [11.79084255 14.90479807 10.28060843], val_grp_loss: [12.69595959 14.70969836 12.34285873], train_hist_grp_loss: [ 6.25644927  7.50186958 13.85792715], cur_train_grp_loss: [0.09432469 0.11920457 0.20561256], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9546, max_kl_dist_index: 2, max_train_grp_loss:  14.9048, max_train_grp_loss_index: 1, max_val_grp_loss:  14.7097, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:33:00,457 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  66, train_loss:  12.8383, val_loss:  13.2508, grad_norm: 0.3513, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9386, 0.4819, 0.9550, param: [ 5.04999816  6.84719719  6.54101877 13.67056165], weights: [4.46174316e-04 1.58928844e-03 9.97964537e-01], train_wt_loss:  38.5150, val_wt_loss: 39.7523, train_grp_loss: [11.79106158 14.90869112 10.28059197], val_grp_loss: [12.6957241  14.71481593 12.34345441], train_hist_grp_loss: [ 6.35077601  7.62110797 14.06353931], cur_train_grp_loss: [0.09432674 0.11923838 0.20561217], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9550, max_kl_dist_index: 2, max_train_grp_loss:  14.9087, max_train_grp_loss_index: 1, max_val_grp_loss:  14.7148, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:33:01,445 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  67, train_loss:  12.8399, val_loss:  13.2524, grad_norm: 0.3517, live_grad: 0.0000, reward_err: 0.0105, 0.0309, 0.0025, KL_dist: 0.9389, 0.4822, 0.9554, param: [ 5.04925453  6.84338955  6.54151691 13.67856524], weights: [3.99256810e-04 1.45808299e-03 9.98142660e-01], train_wt_loss:  38.5197, val_wt_loss: 39.7573, train_grp_loss: [11.79124809 14.9122759  10.28057809], val_grp_loss: [12.69549381 14.71952446 12.34399467], train_hist_grp_loss: [ 6.44510451  7.7403775  14.26915115], cur_train_grp_loss: [0.09432849 0.11926953 0.20561184], max_reward_err:  0.0309, max_reward_err_index: 1, max_kl_dist:  0.9554, max_kl_dist_index: 2, max_train_grp_loss:  14.9123, max_train_grp_loss_index: 1, max_val_grp_loss:  14.7195, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2056, max_cur_train_grp_loss_index: 2, 
