2024-10-07 00:59:31,073 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2021
2024-10-07 00:59:31,074 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:59:31,075 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:59:31,165 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:59:31,166 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:59:31,167 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:59:31,392 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:59:31,627 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:59:32,952 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6570, 0.3053, 0.6502, param: [5.44226926 8.30150541 5.14464219 8.57609433], weights: [0.33244291 0.33228895 0.33526814], train_wt_loss:  36.4675, val_wt_loss: 37.2663, train_grp_loss: [11.80348267 13.07745009 10.73259334], val_grp_loss: [12.66535943 12.4547959  12.14545168], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6570, max_kl_dist_index: 0, max_train_grp_loss:  13.0775, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6654, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:19,055 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  101, train_loss:  12.1580, val_loss:  12.4367, grad_norm: 0.0114, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6707, 0.3127, 0.6631, param: [5.46047919 8.24220815 5.25884989 8.7736489 ], weights: [0.27194513 0.28316483 0.44489005], train_wt_loss:  36.4740, val_wt_loss: 37.3101, train_grp_loss: [11.81663957 13.08717715 10.68849984], val_grp_loss: [12.69903735 12.46696468 12.14327628], train_hist_grp_loss: [ 9.69568393 10.70640536 22.00135562], cur_train_grp_loss: [0.09453333 0.10469458 0.21378048], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6707, max_kl_dist_index: 0, max_train_grp_loss:  13.0872, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6990, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2138, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:20,102 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  102, train_loss:  12.1581, val_loss:  12.4369, grad_norm: 0.0115, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6708, 0.3128, 0.6633, param: [5.46059587 8.24171148 5.26009017 8.7761029 ], weights: [0.27133676 0.28264625 0.44601699], train_wt_loss:  36.4742, val_wt_loss: 37.3106, train_grp_loss: [11.81660988 13.08753697 10.6879738 ], val_grp_loss: [12.69923934 12.46738527 12.14319892], train_hist_grp_loss: [ 9.79021704 10.81110278 22.21512561], cur_train_grp_loss: [0.09453312 0.10469742 0.21377   ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6708, max_kl_dist_index: 0, max_train_grp_loss:  13.0875, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6992, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2138, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:21,180 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  103, train_loss:  12.1581, val_loss:  12.4371, grad_norm: 0.0117, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6710, 0.3129, 0.6635, param: [5.46071119 8.24121628 5.26133273 8.77856703], weights: [0.27072839 0.28212725 0.44714436], train_wt_loss:  36.4743, val_wt_loss: 37.3112, train_grp_loss: [11.81657724 13.08790213 10.68744608], val_grp_loss: [12.69943891 12.46781194 12.14312062], train_hist_grp_loss: [ 9.88474992 10.91580307 22.42888509], cur_train_grp_loss: [0.09453288 0.1047003  0.21375948], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6710, max_kl_dist_index: 0, max_train_grp_loss:  13.0879, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6994, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2138, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:22,231 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  104, train_loss:  12.1582, val_loss:  12.4372, grad_norm: 0.0118, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6712, 0.3130, 0.6636, param: [5.46082513 8.24072256 5.26257759 8.78104131], weights: [0.27012004 0.28160782 0.44827214], train_wt_loss:  36.4745, val_wt_loss: 37.3117, train_grp_loss: [11.81654165 13.08827262 10.68691668], val_grp_loss: [12.69963604 12.46824471 12.14304138], train_hist_grp_loss: [ 9.97928254 11.02050629 22.64263401], cur_train_grp_loss: [0.09453262 0.10470322 0.21374892], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6712, max_kl_dist_index: 0, max_train_grp_loss:  13.0883, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6996, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:23,276 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  105, train_loss:  12.1582, val_loss:  12.4374, grad_norm: 0.0120, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6713, 0.3131, 0.6638, param: [5.4609377  8.24023029 5.26382475 8.78352575], weights: [0.2695117  0.28108797 0.44940033], train_wt_loss:  36.4746, val_wt_loss: 37.3123, train_grp_loss: [11.81650313 13.08864847 10.68638559], val_grp_loss: [12.69983075 12.46868357 12.14296122], train_hist_grp_loss: [10.07381487 11.12521247 22.85637235], cur_train_grp_loss: [0.09453233 0.10470618 0.21373833], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6713, max_kl_dist_index: 0, max_train_grp_loss:  13.0886, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6998, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:24,299 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  106, train_loss:  12.1583, val_loss:  12.4376, grad_norm: 0.0122, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6715, 0.3132, 0.6640, param: [5.46104888 8.23973946 5.26507422 8.78602035], weights: [0.26890338 0.28056772 0.45052891], train_wt_loss:  36.4748, val_wt_loss: 37.3128, train_grp_loss: [11.81646168 13.08902966 10.68585283], val_grp_loss: [12.70002304 12.46912853 12.14288013], train_hist_grp_loss: [10.1683469  11.22992166 23.07010006], cur_train_grp_loss: [0.09453203 0.10470919 0.21372771], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6715, max_kl_dist_index: 0, max_train_grp_loss:  13.0890, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7000, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:25,365 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  107, train_loss:  12.1583, val_loss:  12.4378, grad_norm: 0.0123, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6717, 0.3133, 0.6641, param: [5.46115868 8.23925008 5.26632598 8.78852511], weights: [0.26829508 0.28004705 0.45165787], train_wt_loss:  36.4750, val_wt_loss: 37.3134, train_grp_loss: [11.8164173  13.0894162  10.68531839], val_grp_loss: [12.70021293 12.4695796  12.14279812], train_hist_grp_loss: [10.26287859 11.3346339  23.28381711], cur_train_grp_loss: [0.09453169 0.10471224 0.21371706], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6717, max_kl_dist_index: 0, max_train_grp_loss:  13.0894, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7002, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:26,391 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  108, train_loss:  12.1584, val_loss:  12.4380, grad_norm: 0.0125, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6719, 0.3134, 0.6643, param: [5.46126709 8.23876212 5.26758006 8.79104006], weights: [0.26768682 0.27952599 0.45278719], train_wt_loss:  36.4751, val_wt_loss: 37.3139, train_grp_loss: [11.81637002 13.08980811 10.68478228], val_grp_loss: [12.70040041 12.47003678 12.1427152 ], train_hist_grp_loss: [10.35740993 11.43934923 23.49752348], cur_train_grp_loss: [0.09453134 0.10471533 0.21370637], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6719, max_kl_dist_index: 0, max_train_grp_loss:  13.0898, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7004, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:27,440 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  109, train_loss:  12.1584, val_loss:  12.4382, grad_norm: 0.0126, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6720, 0.3135, 0.6645, param: [5.46137411 8.23827557 5.26883645 8.79356519], weights: [0.26707859 0.27900453 0.45391688], train_wt_loss:  36.4753, val_wt_loss: 37.3145, train_grp_loss: [11.81631983 13.09020537 10.6842445 ], val_grp_loss: [12.70058549 12.47050008 12.14263138], train_hist_grp_loss: [10.45194089 11.54406769 23.71121913], cur_train_grp_loss: [0.09453096 0.10471846 0.21369565], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6720, max_kl_dist_index: 0, max_train_grp_loss:  13.0902, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7006, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:28,470 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  110, train_loss:  12.1585, val_loss:  12.4384, grad_norm: 0.0128, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6722, 0.3136, 0.6647, param: [5.46147973 8.23779043 5.27009515 8.79610051], weights: [0.26647041 0.27848269 0.4550469 ], train_wt_loss:  36.4754, val_wt_loss: 37.3151, train_grp_loss: [11.81626673 13.090608   10.68370506], val_grp_loss: [12.70076817 12.4709695  12.14254665], train_hist_grp_loss: [10.54647145 11.64878933 23.92490402], cur_train_grp_loss: [0.09453056 0.10472164 0.21368489], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6722, max_kl_dist_index: 0, max_train_grp_loss:  13.0906, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7008, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:29,532 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  111, train_loss:  12.1585, val_loss:  12.4385, grad_norm: 0.0130, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6724, 0.3137, 0.6648, param: [5.46158396 8.23730668 5.27135616 8.79864604], weights: [0.26586227 0.27796047 0.45617726], train_wt_loss:  36.4756, val_wt_loss: 37.3156, train_grp_loss: [11.81621075 13.091016   10.68316396], val_grp_loss: [12.70094847 12.47144504 12.14246103], train_hist_grp_loss: [10.64100158 11.7535142  24.13857812], cur_train_grp_loss: [0.09453013 0.10472486 0.2136741 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6724, max_kl_dist_index: 0, max_train_grp_loss:  13.0910, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7009, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:30,575 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  112, train_loss:  12.1586, val_loss:  12.4387, grad_norm: 0.0131, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6725, 0.3137, 0.6650, param: [5.46168677 8.23682432 5.2726195  8.80120177], weights: [0.26525419 0.27743787 0.45730794], train_wt_loss:  36.4758, val_wt_loss: 37.3162, train_grp_loss: [11.81615189 13.09142937 10.6826212 ], val_grp_loss: [12.70112638 12.47192672 12.14237452], train_hist_grp_loss: [10.73553127 11.85824233 24.3522414 ], cur_train_grp_loss: [0.09452969 0.10472813 0.21366328], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6725, max_kl_dist_index: 0, max_train_grp_loss:  13.0914, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7011, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:31,639 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  113, train_loss:  12.1587, val_loss:  12.4389, grad_norm: 0.0133, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6727, 0.3138, 0.6652, param: [5.46178819 8.23634334 5.27388515 8.80376771], weights: [0.26464617 0.27691491 0.45843892], train_wt_loss:  36.4760, val_wt_loss: 37.3168, train_grp_loss: [11.81609015 13.09184812 10.68207678], val_grp_loss: [12.70130192 12.47241453 12.14228713], train_hist_grp_loss: [10.83006049 11.96297376 24.56589382], cur_train_grp_loss: [0.09452922 0.10473143 0.21365242], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6727, max_kl_dist_index: 0, max_train_grp_loss:  13.0918, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7013, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2137, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:32,690 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  114, train_loss:  12.1587, val_loss:  12.4391, grad_norm: 0.0135, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6729, 0.3139, 0.6653, param: [5.46188819 8.23586371 5.27515314 8.80634388], weights: [0.26403822 0.27639158 0.4595702 ], train_wt_loss:  36.4761, val_wt_loss: 37.3174, train_grp_loss: [11.81602554 13.09227225 10.68153072], val_grp_loss: [12.70147509 12.47290848 12.14219886], train_hist_grp_loss: [10.92458921 12.06770855 24.77953536], cur_train_grp_loss: [0.09452872 0.10473478 0.21364154], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6729, max_kl_dist_index: 0, max_train_grp_loss:  13.0923, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7015, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:33,773 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  115, train_loss:  12.1588, val_loss:  12.4393, grad_norm: 0.0136, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6731, 0.3140, 0.6655, param: [5.46198677 8.23538544 5.27642345 8.80893028], weights: [0.26343034 0.2758679  0.46070176], train_wt_loss:  36.4763, val_wt_loss: 37.3180, train_grp_loss: [11.81595807 13.09270176 10.68098301], val_grp_loss: [12.70164589 12.47340857 12.14210972], train_hist_grp_loss: [11.01911741 12.17244672 24.99316597], cur_train_grp_loss: [0.0945282  0.10473818 0.21363061], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6731, max_kl_dist_index: 0, max_train_grp_loss:  13.0927, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7016, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:34,814 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  116, train_loss:  12.1588, val_loss:  12.4395, grad_norm: 0.0138, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6733, 0.3141, 0.6657, param: [5.46208394 8.23490851 5.27769609 8.81152691], weights: [0.26282253 0.27534387 0.4618336 ], train_wt_loss:  36.4765, val_wt_loss: 37.3185, train_grp_loss: [11.81588776 13.09313666 10.68043366], val_grp_loss: [12.70181433 12.47391482 12.14201971], train_hist_grp_loss: [11.11364508 12.27718834 25.20678563], cur_train_grp_loss: [0.09452766 0.10474161 0.21361966], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6733, max_kl_dist_index: 0, max_train_grp_loss:  13.0931, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7018, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:35,850 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  117, train_loss:  12.1589, val_loss:  12.4397, grad_norm: 0.0140, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6734, 0.3142, 0.6659, param: [5.46217968 8.2344329  5.27897106 8.81413378], weights: [0.26221481 0.2748195  0.46296569], train_wt_loss:  36.4767, val_wt_loss: 37.3191, train_grp_loss: [11.8158146  13.09357696 10.67988267], val_grp_loss: [12.70198042 12.47442722 12.14192885], train_hist_grp_loss: [11.20817218 12.38193343 25.42039431], cur_train_grp_loss: [0.0945271  0.10474509 0.21360867], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6734, max_kl_dist_index: 0, max_train_grp_loss:  13.0936, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7020, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:36,891 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  118, train_loss:  12.1590, val_loss:  12.4399, grad_norm: 0.0141, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6736, 0.3143, 0.6661, param: [5.462274   8.23395862 5.28024836 8.8167509 ], weights: [0.26160718 0.27429479 0.46409803], train_wt_loss:  36.4769, val_wt_loss: 37.3197, train_grp_loss: [11.8157386  13.09402265 10.67933005], val_grp_loss: [12.70214417 12.47494578 12.14183714], train_hist_grp_loss: [11.30269869 12.48668205 25.63399196], cur_train_grp_loss: [0.09452652 0.10474862 0.21359765], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6736, max_kl_dist_index: 0, max_train_grp_loss:  13.0940, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7021, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:37,946 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  119, train_loss:  12.1590, val_loss:  12.4401, grad_norm: 0.0143, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6738, 0.3144, 0.6662, param: [5.46236689 8.23348565 5.28152801 8.81937828], weights: [0.26099964 0.27376975 0.4652306 ], train_wt_loss:  36.4771, val_wt_loss: 37.3203, train_grp_loss: [11.81565978 13.09447373 10.67877579], val_grp_loss: [12.70230557 12.4754705  12.14174458], train_hist_grp_loss: [11.3972246  12.59143423 25.84757856], cur_train_grp_loss: [0.09452591 0.10475218 0.2135866 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6738, max_kl_dist_index: 0, max_train_grp_loss:  13.0945, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7023, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:38,992 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  120, train_loss:  12.1591, val_loss:  12.4403, grad_norm: 0.0145, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6740, 0.3145, 0.6664, param: [5.46245834 8.23301397 5.28280999 8.82201592], weights: [0.26039221 0.27324439 0.4663634 ], train_wt_loss:  36.4772, val_wt_loss: 37.3209, train_grp_loss: [11.81557814 13.09493023 10.67821992], val_grp_loss: [12.70246464 12.47600139 12.14165118], train_hist_grp_loss: [11.49174988 12.69619002 26.06115408], cur_train_grp_loss: [0.09452528 0.10475579 0.21357552], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6740, max_kl_dist_index: 0, max_train_grp_loss:  13.0949, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7025, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:40,023 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  121, train_loss:  12.1591, val_loss:  12.4405, grad_norm: 0.0147, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6741, 0.3146, 0.6666, param: [5.46254835 8.23254359 5.28409431 8.82466382], weights: [0.25978488 0.27271871 0.46749641], train_wt_loss:  36.4774, val_wt_loss: 37.3215, train_grp_loss: [11.81549369 13.09539213 10.67766241], val_grp_loss: [12.70262138 12.47653846 12.14155695], train_hist_grp_loss: [11.58627451 12.80094946 26.27471847], cur_train_grp_loss: [0.09452463 0.10475944 0.2135644 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6741, max_kl_dist_index: 0, max_train_grp_loss:  13.0954, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7026, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:41,098 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  122, train_loss:  12.1592, val_loss:  12.4407, grad_norm: 0.0148, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6743, 0.3147, 0.6668, param: [5.46263693 8.23207447 5.28538098 8.827322  ], weights: [0.25917766 0.27219272 0.46862961], train_wt_loss:  36.4776, val_wt_loss: 37.3221, train_grp_loss: [11.81540644 13.09585943 10.6771033 ], val_grp_loss: [12.7027758  12.4770817  12.14146189], train_hist_grp_loss: [11.68079846 12.9057126  26.48827172], cur_train_grp_loss: [0.09452395 0.10476314 0.21355325], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6743, max_kl_dist_index: 0, max_train_grp_loss:  13.0959, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7028, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2136, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:01:42,160 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  123, train_loss:  12.1593, val_loss:  12.4409, grad_norm: 0.0150, live_grad: 0.0000, reward_err: 0.0102, 0.0143, 0.0001, KL_dist: 0.6745, 0.3148, 0.6670, param: [5.46272405 8.23160662 5.28667    8.82999046], weights: [0.25857057 0.27166643 0.469763  ], train_wt_loss:  36.4778, val_wt_loss: 37.3227, train_grp_loss: [11.8153164  13.09633216 10.67654256], val_grp_loss: [12.70292791 12.47763112 12.14136601], train_hist_grp_loss: [11.77532171 13.01047947 26.70181379], cur_train_grp_loss: [0.09452325 0.10476688 0.21354207], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6745, max_kl_dist_index: 0, max_train_grp_loss:  13.0963, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7029, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2135, max_cur_train_grp_loss_index: 2, 
